Nome_Serie,Data_1_org_OPT,Data_2_org_OPT,Data_3_org_OPT,Data_4_org_OPT,Data_1_OPT,Data_2_OPT,Data_3_OPT,Data_4_OPT,ID_1_OPT,ID_2_OPT,ID_3_OPT,ID_4_OPT,Lat_Centro_OPT,Lon_Centro_OPT,MGRS_Tile_OPT,EPSG_OPT
EMSR777_1_16QCE_x316535_y1926895_S2L2A,2024-10-10T16:21:19.024000Z,2024-11-11T16:15:11.024000Z,2024-11-19T16:24:59.024000Z,2024-11-24T16:26:21.024000Z,2023-10-11,2023-11-20,2023-11-20,2023-11-20,COPERNICUS/S2_SR_HARMONIZED/20231011T162211_20231011T163555_T16QCE,COPERNICUS/S2_SR_HARMONIZED/20231120T162601_20231120T163652_T16QCE,COPERNICUS/S2_SR_HARMONIZED/20231120T162601_20231120T163652_T16QCE,COPERNICUS/S2_SR_HARMONIZED/20231120T162601_20231120T163652_T16QCE,17.409021454665883,-88.71516917621567,N/A,EPSG:32616
EMSR280_2_33VVH_x479705_y6708085_S2L2A,2018-03-16T10:30:21.026000Z,2018-04-13T10:40:19.027000Z,2018-04-22T10:20:31.026000Z,2018-05-30T10:30:19.025000Z,2017-03-11,NaN,2017-04-30,2017-05-23,COPERNICUS/S2_SR_HARMONIZED/20170311T103011_20170311T103014_T33VVH,NaN,COPERNICUS/S2_SR_HARMONIZED/20170430T103021_20170430T103024_T33VVH,COPERNICUS/S2_SR_HARMONIZED/20170523T104031_20170523T104025_T33VVH,60.49697259992373,14.653796767683762,N/A,EPSG:32633
EMSR471_5_33UXP_x653395_y5381365_S2L2A,2020-09-09T09:50:31.024000Z,2020-10-04T09:50:39.024000Z,2020-10-17T10:00:29.024000Z,2020-10-22T10:00:51.024000Z,2019-08-31,2019-10-13,2019-10-13,2019-10-13,COPERNICUS/S2_SR_HARMONIZED/20190831T095039_20190831T095033_T33UXP,COPERNICUS/S2_SR_HARMONIZED/20191013T100029_20191013T100027_T33UXP,COPERNICUS/S2_SR_HARMONIZED/20191013T100029_20191013T100027_T33UXP,COPERNICUS/S2_SR_HARMONIZED/20191013T100029_20191013T100027_T33UXP,48.55481706924786,17.09607928468396,N/A,EPSG:32633
EMSR402_1_49PBR_x294355_y1534105_S2L2A,2019-08-31T03:05:49.024000Z,2019-10-20T03:07:39.024000Z,2019-11-04T03:09:11.024000Z,2019-11-19T03:10:19.024000Z,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13.858000896024988,109.10898517888418,N/A,EPSG:32649
EMSR645_4_38KMD_x476735_y7822895_S2L2A,2022-11-24T07:12:11.024000Z,2023-01-08T07:12:09.024000Z,2023-01-28T07:12:09.024000Z,2023-02-12T07:12:11.024000Z,2021-11-29,2021-12-29,2022-02-02,2022-02-02,COPERNICUS/S2_SR_HARMONIZED/20211129T071201_20211129T071505_T38KMD,COPERNICUS/S2_SR_HARMONIZED/20211229T071201_20211229T071250_T38KMD,COPERNICUS/S2_SR_HARMONIZED/20220202T071159_20220202T071155_T38KMD,COPERNICUS/S2_SR_HARMONIZED/20220202T071159_20220202T071155_T38KMD,-19.7007461070396,44.79017509080679,N/A,EPSG:32738
EMSR264_5_38KQG_x713175_y8174225_S2L2A,2017-10-11T07:12:11.026000Z,2017-12-15T07:12:09.027000Z,2018-01-14T07:12:09.027000Z,2018-02-03T07:12:09.027000Z,NaN,2016-12-15,NaN,NaN,NaN,COPERNICUS/S2_SR_HARMONIZED/20161215T071212_20161215T071257_T38KQG,NaN,NaN,-16.51570122310264,47.009251251152996,N/A,EPSG:32738
EMSR279_6_30TYM_x713625_y4598615_S2L2A,2018-02-25T10:50:19.027000Z,2018-03-27T10:50:19.027000Z,2018-04-21T10:50:31.026000Z,2018-05-11T10:50:31.024000Z,NaN,2017-03-17,2017-04-11,2017-05-06,NaN,COPERNICUS/S2_SR_HARMONIZED/20170317T105021_20170317T105423_T30TYL,COPERNICUS/S2_SR_HARMONIZED/20170411T105029_20170411T105052_T30TYL,COPERNICUS/S2_SR_HARMONIZED/20170506T105031_20170506T105029_T30TYL,41.498876893332785,-0.42535100470852866,N/A,EPSG:32630
EMSR422_1_31TDG_x491805_y4656015_S2L2A,2019-11-24T10:43:29.024000Z,2020-01-08T10:44:21.024000Z,2020-01-23T10:42:29.024000Z,2020-02-22T10:39:39.024000Z,2018-11-24,2019-01-03,NaN,2019-02-12,COPERNICUS/S2_SR_HARMONIZED/20181124T104341_20181124T104422_T31TDG,COPERNICUS/S2_SR_HARMONIZED/20190103T104431_20190103T104708_T31TDG,NaN,COPERNICUS/S2_SR_HARMONIZED/20190212T104141_20190212T104426_T31TDG,42.04467644197778,2.9163843926733932,N/A,EPSG:32631
EMSR312_6_51QUV_x356115_y1903925_S2L2A,2018-08-01T02:16:49.024000Z,2018-08-16T02:16:01.024000Z,2018-09-20T02:15:59.024000Z,2018-10-15T02:16:41.024000Z,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17.204302851165806,121.65886492047889,N/A,EPSG:32651
EMSR280_5_33VVH_x459875_y6780515_S2L2A,2018-03-16T10:30:21.026000Z,2018-04-13T10:40:19.027000Z,2018-04-28T10:40:21.024000Z,2018-05-30T10:30:19.025000Z,2017-03-11,NaN,2017-05-03,2017-05-23,COPERNICUS/S2_SR_HARMONIZED/20170311T103011_20170311T103014_T33VVH,NaN,COPERNICUS/S2_SR_HARMONIZED/20170503T104021_20170503T104024_T33VVH,COPERNICUS/S2_SR_HARMONIZED/20170523T104031_20170523T104025_T33VVH,61.145784963504525,14.278377621588044,N/A,EPSG:32633
EMSR416_2_30TXP_x658885_y4840445_S2L2A,2019-10-13T10:50:31.024000Z,2019-12-10T11:03:39.025000Z,2019-12-15T11:04:41.024000Z,2020-01-19T11:02:59.024000Z,NaN,2018-11-30,2018-12-20,NaN,NaN,COPERNICUS/S2_SR_HARMONIZED/20181130T110411_20181130T110431_T30TXP,COPERNICUS/S2_SR_HARMONIZED/20181220T110441_20181220T110444_T30TXP,NaN,43.68827411631901,-1.01274171774427,N/A,EPSG:32630
EMSR728_1_32UNV_x518415_y5406295_S2L2A,2024-04-30T10:20:21.024000Z,2024-05-10T10:20:21.025000Z,2024-06-02T10:26:01.024000Z,2024-07-09T10:20:31.024000Z,2023-04-21,NaN,2023-05-26,2023-07-10,COPERNICUS/S2_SR_HARMONIZED/20230421T101559_20230421T101820_T32UNV,NaN,COPERNICUS/S2_SR_HARMONIZED/20230526T101601_20230526T101739_T32UNV,COPERNICUS/S2_SR_HARMONIZED/20230710T101609_20230710T102211_T32UNV,48.7978609424268,9.268117252233495,N/A,EPSG:32632
EMSR417_1_29TNE_x530745_y4443925_S2L2A,2019-10-22T11:21:21.024000Z,2019-12-11T11:24:51.024000Z,2019-12-24T11:35:01.024000Z,2020-01-05T11:23:49.024000Z,2018-10-20,2018-12-09,2018-12-26,2018-12-26,COPERNICUS/S2_SR_HARMONIZED/20181020T113321_20181020T113439_T29TNE,COPERNICUS/S2_SR_HARMONIZED/20181209T113441_20181209T113444_T29TNE,COPERNICUS/S2_SR_HARMONIZED/20181226T112451_20181226T112453_T29TNE,COPERNICUS/S2_SR_HARMONIZED/20181226T112451_20181226T112453_T29TNE,40.133569557577154,-8.624148645068061,N/A,EPSG:32629
EMSR203_2_15SVA_x403565_y4086245_S2L2A,2017-03-08T17:03:01.026000Z,2017-03-08T17:03:01.026000Z,2017-05-07T17:03:11.026000Z,2017-06-16T17:03:11.026000Z,NaN,NaN,NaN,2016-06-21,NaN,NaN,NaN,COPERNICUS/S2_SR_HARMONIZED/20160621T170312_20160621T170807_T15SVA,36.905933007160705,-94.06816923657303,N/A,EPSG:32615
EMSR779_3_33PVP_x491715_y1337305_S2L2A,2024-09-29T09:20:31.024000Z,2024-11-13T09:21:39.024000Z,2024-11-23T09:22:19.024000Z,2024-12-23T09:23:19.024000Z,2023-09-20,2023-11-04,2023-11-19,2023-12-14,COPERNICUS/S2_SR_HARMONIZED/20230920T091649_20230920T092654_T33PVP,COPERNICUS/S2_SR_HARMONIZED/20231104T092141_20231104T093603_T33PVP,COPERNICUS/S2_SR_HARMONIZED/20231119T092159_20231119T093231_T33PVP,COPERNICUS/S2_SR_HARMONIZED/20231214T092401_20231214T093628_T33PVP,12.085690703396512,14.935584420943044,N/A,EPSG:32633
EMSR706_1_31UDS_x441365_y5637115_S2L2A,2023-09-07T10:46:29.024000Z,2023-10-15T11:00:11.024000Z,2023-11-24T11:03:51.024000Z,2023-12-06T10:53:39.024000Z,2022-08-31,2022-10-20,2022-11-26,2022-11-26,COPERNICUS/S2_SR_HARMONIZED/20220831T105631_20220831T105849_T31UDS,COPERNICUS/S2_SR_HARMONIZED/20221020T110101_20221020T110057_T31UDS,COPERNICUS/S2_SR_HARMONIZED/20221126T105401_20221126T105640_T31UDS,COPERNICUS/S2_SR_HARMONIZED/20221126T105401_20221126T105640_T31UDS,50.87139286210743,2.1847979334159437,N/A,EPSG:32631
EMSR186_4_17RNL_x527805_y3043155_S2L2A,2016-07-20T16:05:12.026000Z,2016-08-22T15:59:02.026000Z,2016-10-08T16:05:12.026000Z,2016-11-10T16:05:02.026000Z,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.500258962612723,-80.70558646501787,N/A,EPSG:32617
EMSR421_2_31TCH_x379585_y4768425_S2L2A,2019-11-27T10:53:09.024000Z,2020-01-06T10:53:39.024000Z,2020-01-23T10:42:29.024000Z,2020-02-20T10:50:51.024000Z,2018-11-17,2018-12-27,2019-01-16,2019-02-15,COPERNICUS/S2_SR_HARMONIZED/20181117T105321_20181117T105429_T31TCH,COPERNICUS/S2_SR_HARMONIZED/20181227T105441_20181227T105439_T31TCH,COPERNICUS/S2_SR_HARMONIZED/20190116T105401_20190116T105431_T31TCH,COPERNICUS/S2_SR_HARMONIZED/20190215T105131_20190215T105754_T31TCH,43.0476991079506,1.5371883455048485,N/A,EPSG:32631
EMSR629_1_42RVR_x413795_y3058295_S2L2A,2022-07-12T05:56:51.024000Z,2022-07-30T06:06:39.024000Z,2022-08-31T05:56:51.024000Z,2022-09-05T05:56:39.024000Z,2021-07-07,2021-08-06,2021-08-21,2021-08-26,COPERNICUS/S2_SR_HARMONIZED/20210707T055641_20210707T061006_T42RVR,COPERNICUS/S2_SR_HARMONIZED/20210806T055641_20210806T060459_T42RVR,COPERNICUS/S2_SR_HARMONIZED/20210821T055639_20210821T060734_T42RVR,COPERNICUS/S2_SR_HARMONIZED/20210826T055641_20210826T055934_T42RVR,27.634580368323277,68.13911537126461,N/A,EPSG:32642
EMSR229_5_15RUP_x391465_y3346495_S2L2A,2017-07-08T16:53:09.027000Z,2017-07-28T16:48:59.027000Z,2017-09-06T16:48:49.027000Z,2017-10-01T16:53:11.026000Z,2016-06-28,NaN,NaN,NaN,COPERNICUS/S2_SR_HARMONIZED/20160628T165312_20160628T165618_T15RUP,NaN,NaN,NaN,30.233816602592448,-94.1146930240841,N/A,EPSG:32615
EMSR634_1_32TQP_x308225_y4822385_S2L2A,2022-07-19T09:55:59.024000Z,2022-09-12T09:56:11.024000Z,2022-09-20T10:06:49.024000Z,2022-10-05T10:09:01.024000Z,2021-07-09,2021-09-07,2021-09-12,2021-09-25,COPERNICUS/S2_SR_HARMONIZED/20210709T100031_20210709T100409_T32TQP,COPERNICUS/S2_SR_HARMONIZED/20210907T100031_20210907T100407_T32TQP,COPERNICUS/S2_SR_HARMONIZED/20210912T100029_20210912T100023_T32TQP,COPERNICUS/S2_SR_HARMONIZED/20210925T101019_20210925T101413_T32TQP,43.51863546973141,12.642929827608512,N/A,EPSG:32632
EMSR264_4_38LQJ_x770825_y8303755_S2L2A,2017-12-02T07:02:19.027000Z,2017-12-20T07:12:11.026000Z,2018-01-14T07:12:09.027000Z,2018-02-03T07:12:09.027000Z,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-15.339956589341794,47.53432064620846,N/A,EPSG:32738
EMSR482_3_16PDC_x408315_y1705685_S2L2A,2020-09-18T16:08:39.024000Z,2020-11-12T16:15:31.024000Z,2020-11-22T16:16:11.024000Z,2020-12-12T16:16:51.024000Z,2019-09-09,2019-11-13,2019-11-13,2019-12-03,COPERNICUS/S2_SR_HARMONIZED/20190909T160901_20190909T162004_T16PDC,COPERNICUS/S2_SR_HARMONIZED/20191113T161519_20191113T162457_T16PDC,COPERNICUS/S2_SR_HARMONIZED/20191113T161519_20191113T162457_T16PDC,COPERNICUS/S2_SR_HARMONIZED/20191203T161629_20191203T162847_T16PDC,15.415050712382799,-87.84258587057728,N/A,EPSG:32616
EMSR777_5_16QCE_x324295_y1958875_S2L2A,2024-10-10T16:21:19.024000Z,2024-11-09T16:24:09.024000Z,2024-11-24T16:26:21.024000Z,2024-11-29T16:25:39.024000Z,2023-10-11,2023-10-31,2023-11-20,2023-11-20,COPERNICUS/S2_SR_HARMONIZED/20231011T162211_20231011T163555_T16QCE,COPERNICUS/S2_SR_HARMONIZED/20231031T162421_20231031T163025_T16QCE,COPERNICUS/S2_SR_HARMONIZED/20231120T162601_20231120T163652_T16QCE,COPERNICUS/S2_SR_HARMONIZED/20231120T162601_20231120T163652_T16QCE,17.698585510318974,-88.64474413629179,N/A,EPSG:32616
EMSR186_4_17RNL_x527805_y3030355_S2L2A,2016-07-20T16:05:12.026000Z,2016-08-22T15:59:02.026000Z,2016-10-08T16:05:12.026000Z,2016-11-10T16:05:02.026000Z,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.38470177211699,-80.70589302976649,N/A,EPSG:32617
EMSR779_1_33PWM_x554005_y1117175_S2L2A,2024-08-30T09:20:31.024000Z,2024-10-29T09:21:11.024000Z,2024-11-23T09:22:19.024000Z,2024-12-23T09:23:19.024000Z,NaN,2023-10-20,2023-11-19,2023-12-14,NaN,COPERNICUS/S2_SR_HARMONIZED/20231020T091919_20231020T092952_T33PWM,COPERNICUS/S2_SR_HARMONIZED/20231119T092159_20231119T093231_T33PWM,COPERNICUS/S2_SR_HARMONIZED/20231214T092401_20231214T093628_T33PWM,10.094468933245636,15.504540486600655,N/A,EPSG:32633
EMSR199_10_17MNQ_x523035_y9421135_S2L2A,2017-01-27T15:36:11.026000Z,2017-01-27T15:36:11.026000Z,2017-03-31T15:52:21.026000Z,2017-04-07T15:36:21.026000Z,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-5.248522874385552,-80.78061901311627,N/A,EPSG:32717
EMSR479_1_15QVA_x441505_y2002975_S2L2A,2020-09-17T16:38:39.024000Z,2020-10-12T16:42:31.024000Z,2020-11-08T16:35:11.024000Z,2020-11-11T16:45:31.024000Z,NaN,2019-10-03,2019-11-12,2019-11-12,NaN,COPERNICUS/S2_SR_HARMONIZED/20191003T164129_20191003T165242_T15QVA,COPERNICUS/S2_SR_HARMONIZED/20191112T164529_20191112T165426_T15QVA,COPERNICUS/S2_SR_HARMONIZED/20191112T164529_20191112T165426_T15QVA,18.103316001958568,-93.54082114099253,N/A,EPSG:32615
EMSR229_4_14RPT_x600625_y3204085_S2L2A,2017-07-16T17:15:21.026000Z,2017-07-26T16:58:51.026000Z,2017-08-30T16:58:49.027000Z,2017-09-04T16:58:51.026000Z,2016-07-11,2016-07-31,2016-09-02,2016-09-02,COPERNICUS/S2_SR_HARMONIZED/20160711T170312_20160711T171110_T14RNT,COPERNICUS/S2_SR_HARMONIZED/20160731T170312_20160731T171106_T14RNT,COPERNICUS/S2_SR_HARMONIZED/20160902T171302_20160902T172223_T14RNT,COPERNICUS/S2_SR_HARMONIZED/20160902T171302_20160902T172223_T14RNT,28.949222174608078,-97.95433977239847,N/A,EPSG:32614
EMSR712_6_32UNC_x558635_y5701755_S2L2A,2023-11-10T10:31:59.024000Z,2023-11-10T10:31:59.024000Z,2023-12-27T10:23:39.024000Z,2024-01-09T10:33:29.024000Z,2022-11-02,2022-11-02,2022-12-17,2023-01-06,COPERNICUS/S2_SR_HARMONIZED/20221102T102059_20221102T102101_T32UNC,COPERNICUS/S2_SR_HARMONIZED/20221102T102059_20221102T102101_T32UNC,COPERNICUS/S2_SR_HARMONIZED/20221217T102431_20221217T102432_T32UNC,COPERNICUS/S2_SR_HARMONIZED/20230106T102411_20230106T102410_T32UNC,51.45232814985037,9.86220605798062,N/A,EPSG:32632
EMSR416_1_30TXP_x653975_y4816835_S2L2A,2019-10-13T10:50:31.024000Z,2019-12-05T11:04:31.024000Z,2019-12-15T11:04:41.024000Z,2020-01-19T11:02:59.024000Z,NaN,2018-11-25,2018-12-20,NaN,NaN,COPERNICUS/S2_SR_HARMONIZED/20181125T110359_20181125T110515_T30TXP,COPERNICUS/S2_SR_HARMONIZED/20181220T110441_20181220T110444_T30TXP,NaN,43.476848363617194,-1.0803956553004248,N/A,EPSG:32630
EMSR279_4_30TXM_x657715_y4645905_S2L2A,2018-02-25T10:50:19.027000Z,2018-03-15T10:58:11.026000Z,2018-04-14T10:56:51.026000Z,2018-04-24T10:56:51.024000Z,NaN,2017-03-17,2017-04-06,2017-04-21,NaN,COPERNICUS/S2_SR_HARMONIZED/20170317T105021_20170317T105423_T30TXM,COPERNICUS/S2_SR_HARMONIZED/20170406T105021_20170406T105317_T30TXM,COPERNICUS/S2_SR_HARMONIZED/20170421T105029_20170421T105042_T30TXM,41.937629149094356,-1.0821500929929964,N/A,EPSG:32630
EMSR203_3_15SVB_x478505_y4108155_S2L2A,2017-02-16T17:03:51.026000Z,2017-04-24T16:53:11.026000Z,2017-05-07T17:03:11.026000Z,2017-05-14T16:53:21.026000Z,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,37.108022554336806,-93.22757429660174,N/A,EPSG:32615
EMSR229_4_14RNS_x514765_y3191235_S2L2A,2017-07-21T16:58:59.027000Z,2017-08-18T17:25:51.026000Z,2017-08-30T16:58:49.027000Z,2017-09-12T17:09:49.027000Z,2016-07-24,NaN,2016-09-02,2016-09-02,COPERNICUS/S2_SR_HARMONIZED/20160724T171302_20160724T172336_T14RNS,NaN,COPERNICUS/S2_SR_HARMONIZED/20160902T171302_20160902T172223_T14RNS,COPERNICUS/S2_SR_HARMONIZED/20160902T171302_20160902T172223_T14RNS,28.837199183404763,-98.83557526314043,N/A,EPSG:32614
EMSR742_1_34VFJ_x632995_y6293145_S2L2A,2024-06-27T09:40:31.024000Z,2024-07-10T09:50:31.024000Z,2024-08-01T09:35:49.024000Z,2024-09-08T09:50:31.024000Z,2023-06-28,2023-07-13,NaN,2023-09-06,COPERNICUS/S2_SR_HARMONIZED/20230628T093549_20230628T093841_T34VFH,COPERNICUS/S2_SR_HARMONIZED/20230713T094041_20230713T094420_T34VFH,NaN,COPERNICUS/S2_SR_HARMONIZED/20230906T093549_20230906T093550_T34VFH,56.75143879343026,23.195879793893642,N/A,EPSG:32634
EMSR264_1_39LTF_x265025_y8542745_S2L2A,2017-12-02T07:02:19.027000Z,2017-12-07T07:02:31.026000Z,2018-01-11T07:02:29.027000Z,2018-02-15T07:02:31.026000Z,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-13.184388150250141,48.84377419205085,N/A,EPSG:32739
EMSR264_4_38LQJ_x781065_y8301195_S2L2A,2017-12-02T07:02:19.027000Z,2017-12-20T07:12:11.026000Z,2018-01-14T07:12:09.027000Z,2018-02-03T07:12:09.027000Z,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-15.361973622853657,47.62991426389487,N/A,EPSG:32738
EMSR264_1_39LTF_x298305_y8535065_S2L2A,2017-12-02T07:02:19.027000Z,2017-12-07T07:02:31.026000Z,2018-01-11T07:02:29.027000Z,2018-02-15T07:02:31.026000Z,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-13.25619763627992,49.150185631734985,N/A,EPSG:32739
EMSR264_16_38KND_x538985_y7818365_S2L2A,2017-12-05T07:12:09.027000Z,2017-12-25T07:12:09.027000Z,2018-01-09T07:12:11.026000Z,2018-01-29T07:12:11.026000Z,NaN,2016-12-15,NaN,NaN,NaN,COPERNICUS/S2_SR_HARMONIZED/20161215T071212_20161215T071431_T38KND,NaN,NaN,-19.74139416277909,45.3842497563927,N/A,EPSG:32738
EMSR265_23_31UDP_x483375_y5318385_S2L2A,2017-11-07T10:52:29.027000Z,2017-12-12T10:54:41.026000Z,2018-01-29T11:03:09.027000Z,2018-02-25T10:50:19.027000Z,NaN,2016-12-17,2017-01-26,2017-02-15,NaN,COPERNICUS/S2_SR_HARMONIZED/20161217T105442_20161217T105440_T31UDP,COPERNICUS/S2_SR_HARMONIZED/20170126T105321_20170126T105612_T31UDP,COPERNICUS/S2_SR_HARMONIZED/20170215T105121_20170215T105607_T31UDP,48.00710134889418,2.7941952301222877,N/A,EPSG:32631
EMSR258_13_34TDK_x411845_y4465355_S2L2A,2017-10-04T09:30:19.027000Z,2017-11-23T09:33:09.027000Z,2017-12-08T09:33:51.026000Z,2017-12-23T09:33:59.027000Z,NaN,NaN,NaN,2016-12-23,NaN,NaN,NaN,COPERNICUS/S2_SR_HARMONIZED/20161223T093412_20161223T093656_T34TDK,40.32273151108216,19.977367767777665,N/A,EPSG:32634
EMSR445_2_34TFQ_x675565_y4989405_S2L2A,2020-05-23T09:20:31.024000Z,2020-06-20T09:30:39.024000Z,2020-06-27T09:20:29.024000Z,2020-06-30T09:30:39.024000Z,2019-05-19,2019-06-13,2019-07-01,2019-07-01,COPERNICUS/S2_SR_HARMONIZED/20190519T092031_20190519T092032_T34TFQ,COPERNICUS/S2_SR_HARMONIZED/20190613T092039_20190613T092035_T34TFQ,COPERNICUS/S2_SR_HARMONIZED/20190701T093041_20190701T093039_T34TFQ,COPERNICUS/S2_SR_HARMONIZED/20190701T093041_20190701T093039_T34TFQ,45.024561438057404,23.244685776592494,N/A,EPSG:32634
EMSR265_7_31UDP_x458425_y5380005_S2L2A,2017-11-07T10:52:29.027000Z,2018-01-16T10:53:59.027000Z,2018-01-26T10:53:19.027000Z,2018-02-25T10:50:19.027000Z,NaN,2017-01-19,2017-01-26,2017-02-15,NaN,COPERNICUS/S2_SR_HARMONIZED/20170119T110351_20170119T110533_T31UDP,COPERNICUS/S2_SR_HARMONIZED/20170126T105321_20170126T105612_T31UDP,COPERNICUS/S2_SR_HARMONIZED/20170215T105121_20170215T105607_T31UDP,48.56036934091546,2.453810793893194,N/A,EPSG:32631
EMSR264_17_38KMD_x465125_y7818335_S2L2A,2017-12-05T07:12:09.027000Z,2017-12-25T07:12:09.027000Z,2018-01-09T07:12:11.026000Z,2018-02-16T07:22:09.027000Z,2016-11-25,NaN,NaN,NaN,COPERNICUS/S2_SR_HARMONIZED/20161125T071212_20161125T071213_T38KMD,NaN,NaN,NaN,-19.741790327396558,44.67931330139365,N/A,EPSG:32738
EMSR312_5_51QUV_x371485_y1939035_S2L2A,2018-08-01T02:16:49.024000Z,2018-08-16T02:16:01.024000Z,2018-09-20T02:15:59.024000Z,2018-10-15T02:16:41.024000Z,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17.522510282408394,121.80132180161371,N/A,EPSG:32651
EMSR279_8_30TXM_x647085_y4630205_S2L2A,2018-02-25T10:50:19.027000Z,2018-03-30T10:56:19.027000Z,2018-04-19T10:56:19.027000Z,2018-04-26T10:50:29.027000Z,NaN,2017-04-06,2017-04-09,2017-04-21,NaN,COPERNICUS/S2_SR_HARMONIZED/20170406T105021_20170406T105317_T30TXM,COPERNICUS/S2_SR_HARMONIZED/20170409T105651_20170409T110529_T30TXM,COPERNICUS/S2_SR_HARMONIZED/20170421T105029_20170421T105042_T30TXM,41.798360118926865,-1.2142532288465133,N/A,EPSG:32630
EMSR779_3_33PVN_x496725_y1227865_S2L2A,2024-10-09T09:20:31.024000Z,2024-10-29T09:21:11.024000Z,2024-11-23T09:22:19.024000Z,2024-11-28T09:23:31.024000Z,2023-09-30,2023-10-25,2023-11-19,2023-11-19,COPERNICUS/S2_SR_HARMONIZED/20230930T091709_20230930T092515_T33PVN,COPERNICUS/S2_SR_HARMONIZED/20231025T092041_20231025T093608_T33PVN,COPERNICUS/S2_SR_HARMONIZED/20231119T092159_20231119T093231_T33PVN,COPERNICUS/S2_SR_HARMONIZED/20231119T092159_20231119T093231_T33PVN,11.09596117124227,14.981686383084758,N/A,EPSG:32633
EMSR777_1_16QCE_x362615_y1937135_S2L2A,2024-10-10T16:21:19.024000Z,2024-11-11T16:15:11.024000Z,2024-11-19T16:24:59.024000Z,2024-11-24T16:26:21.024000Z,2023-10-13,2023-11-17,2023-11-17,2023-11-17,COPERNICUS/S2_SR_HARMONIZED/20231013T161129_20231013T161954_T16QCE,COPERNICUS/S2_SR_HARMONIZED/20231117T161541_20231117T161941_T16QCE,COPERNICUS/S2_SR_HARMONIZED/20231117T161541_20231117T161941_T16QCE,COPERNICUS/S2_SR_HARMONIZED/20231117T161541_20231117T161941_T16QCE,17.504817765478787,-88.282103672562,N/A,EPSG:32616
EMSR264_5_38LPH_x647695_y8213265_S2L2A,2017-10-21T07:12:11.026000Z,2017-12-15T07:12:09.027000Z,2018-01-14T07:12:09.027000Z,2018-02-08T07:12:11.026000Z,NaN,2016-12-15,NaN,NaN,NaN,COPERNICUS/S2_SR_HARMONIZED/20161215T071212_20161215T071257_T38LPH,NaN,NaN,-16.167880517400338,46.393405332855934,N/A,EPSG:32738
EMSR794_1_30TUK_x380575_y4448895_S2L2A,2025-01-12T11:03:29.024000Z,2025-02-06T11:03:01.024000Z,2025-03-13T10:57:39.024000Z,2025-03-31T11:06:51.025000Z,2024-01-08,2024-01-28,2024-03-03,2024-03-26,COPERNICUS/S2_SR_HARMONIZED/20240108T110339_20240108T110338_T30TUK,COPERNICUS/S2_SR_HARMONIZED/20240128T110219_20240128T110519_T30TUK,COPERNICUS/S2_SR_HARMONIZED/20240303T105941_20240303T110445_T30TUK,COPERNICUS/S2_SR_HARMONIZED/20240326T110701_20240326T111030_T30TUK,40.17064140553499,-4.38757979227476,N/A,EPSG:32630
EMSR712_5_32UND_x537655_y5847965_S2L2A,2023-11-15T10:33:11.024000Z,2023-11-15T10:33:11.024000Z,2024-01-06T10:23:29.024000Z,2024-01-09T10:33:29.024000Z,2022-11-05,2022-11-05,NaN,2023-01-17,COPERNICUS/S2_SR_HARMONIZED/20221105T103119_20221105T103122_T32UND,COPERNICUS/S2_SR_HARMONIZED/20221105T103119_20221105T103122_T32UND,NaN,COPERNICUS/S2_SR_HARMONIZED/20230117T104259_20230117T104258_T32UND,52.76863803727774,9.577012079042362,N/A,EPSG:32632
EMSR397_1_31TCG_x320635_y4604025_S2L2A,2019-09-08T10:50:29.024000Z,2019-10-05T10:40:29.024000Z,2019-10-25T10:40:29.024000Z,2019-11-29T10:44:11.024000Z,2018-09-08,2018-10-13,NaN,2018-12-02,COPERNICUS/S2_SR_HARMONIZED/20180908T105021_20180908T105708_T31TCG,COPERNICUS/S2_SR_HARMONIZED/20181013T105029_20181013T105334_T31TCG,NaN,COPERNICUS/S2_SR_HARMONIZED/20181202T105419_20181202T105516_T31TCG,41.55659878276709,0.8644340232528757,N/A,EPSG:32631
EMSR229_5_15RUP_x370985_y3320895_S2L2A,2017-07-08T16:53:09.027000Z,2017-07-28T16:48:59.027000Z,2017-09-06T16:48:49.027000Z,2017-10-01T16:53:11.026000Z,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30.000869634398825,-94.32440071123426,N/A,EPSG:32615
EMSR261_3_32UPD_x631035_y5826745_S2L2A,2017-09-29T10:20:09.027000Z,2017-10-29T10:21:19.027000Z,2017-12-18T10:24:19.027000Z,2017-12-31T10:34:29.027000Z,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,52.56318377191451,10.951984503873112,N/A,EPSG:32632
