Nome_Serie,Data_1,Data_2,Data_3,Data_4,BBox_1,BBox_2,BBox_3,BBox_4,Lat_Centro,Lon_Centro,EPSG
EMSR321_1_16PDA_x455295_y1501025_S1RTC,2018-09-06T11:38:22.322692Z,2018-09-19T00:05:49.397842Z,2018-10-12T11:38:20.809974Z,2018-11-12T23:57:48.059511Z,"[360210.0, 1374230.0, 638330.0, 1589990.0]","[196890.0, 1340370.0, 480420.0, 1556070.0]","[361030.0, 1376560.0, 643530.0, 1619110.0]","[405260.0, 1420770.0, 688590.0, 1637830.0]",13.565868014259628,-87.40141892580277,EPSG:32616
EMSR728_9_32UQV_x323025_y5421745_S1RTC,2024-04-22T05:18:47.227478Z,2024-05-09T05:26:56.657418Z,2024-06-14T05:26:55.540391Z,2024-07-08T05:26:54.529745Z,"[218500.0, 5281560.0, 512650.0, 5498940.0]","[516820.0, 5320140.0, 804270.0, 5525290.0]","[516840.0, 5320140.0, 804300.0, 5525300.0]","[516920.0, 5320240.0, 803590.0, 5525270.0]",48.91222194478972,12.601957052872798,EPSG:32633
EMSR264_17_38KMD_x449765_y7836255_S1RTC,2017-12-05T02:36:10.217218Z,2017-12-12T02:27:54.934084Z,2018-01-11T02:27:03.804252Z,2018-02-10T02:27:52.992213Z,"[193110.0, 7678820.0, 480190.0, 7904500.0]","[408140.0, 7687500.0, 697300.0, 7916340.0]","[421240.0, 7741440.0, 711540.0, 7970200.0]","[408090.0, 7687510.0, 697260.0, 7916350.0]",-19.57952972230981,44.53318556264884,EPSG:32738
EMSR771_5_32TPQ_x671135_y4942795_S1RTC,2024-09-02T17:07:09.181977Z,2024-09-30T05:28:10.119240Z,2024-10-20T17:07:10.489270Z,2024-11-25T17:07:09.049680Z,"[569680.0, 4865310.0, 863140.0, 5084760.0]","[439730.0, 4817080.0, 728300.0, 5025850.0]","[569765.4245045765, 5085044.649595319, 863485.4245045765, 4865774.649595319]","[569814.5658168558, 5085017.211182567, 863584.5658168558, 4865737.211182567]",44.60636350308371,11.172686489864462,EPSG:32632
EMSR728_1_32UMU_x498885_y5394105_S1RTC,2024-04-28T17:16:22.265637Z,2024-05-14T05:35:08.710695Z,2024-06-07T05:35:08.415395Z,2024-07-09T17:16:20.155743Z,"[341390.0, 5246330.0, 631650.0, 5457470.0]","[366280.0, 5321380.0, 656980.0, 5532730.0]","[366020.0, 5321400.0, 656680.0, 5532740.0]","[341660.0, 5246330.0, 630470.0, 5457240.0]",48.68851127326112,9.002173985668955,EPSG:32632
EMSR417_1_29TNE_x515385_y4454165_S1RTC,2019-10-24T06:42:59.487373Z,2019-12-05T06:42:31.055753Z,2019-12-24T06:33:56.481025Z,2020-01-10T06:42:15.537358Z,"[325090.0, 4379980.0, 610400.0, 4592360.0]","[305530.0, 4286200.0, 595030.0, 4499900.0]","[504930.0, 4425460.0, 791130.0, 4632950.0]","[324970.0, 4380470.0, 610360.0, 4592840.0]",40.22627131954812,-8.804178111738649,EPSG:32629
EMSR229_4_14RNS_x517325_y3196355_S1RTC,2017-07-17T00:34:58.352294Z,2017-08-22T00:34:35.338203Z,2017-08-29T12:31:31.847475Z,2017-09-15T00:34:36.301003Z,"[449530.0, 3194620.0, 731870.0, 3408900.0]","[480890.0, 3027630.0, 764230.0, 3242610.0]","[435010.0, 3110150.0, 714530.0, 3321090.0]","[480750.0, 3027640.0, 762230.0, 3242260.0]",28.883378310972013,-98.8092486829695,EPSG:32614
EMSR429_5_29UNV_x588405_y5981025_S1RTC,2020-01-08T06:54:53.483132Z,2020-02-03T06:38:43.859803Z,2020-02-26T06:47:22.600778Z,2020-02-27T06:38:43.187328Z,"[301470.0, 5908530.0, 585120.0, 6122350.0]","[145990.0, 5784500.0, 442200.0, 6006870.0]","[433130.0, 5894890.0, 718230.0, 6103080.0]","[145870.0, 5784440.0, 442480.0, 6006890.0]",53.95832601075466,-7.633199475101592,EPSG:32629
EMSR184_4_55HCD_x340505_y6314255_S1RTC,2016-08-15T19:32:02.808085Z,2016-09-08T19:32:03.733594Z,2016-10-04T09:03:14.863150Z,2016-12-01T19:31:55.554061Z,"[285500.0, 6137240.0, 583450.0, 6373010.0]","[285460.0, 6137260.0, 583410.0, 6373030.0]","[172210.0, 6131140.0, 471570.0, 6395750.0]","[298660.0, 6191810.0, 598160.0, 6428090.0]",-33.310690841108645,145.30040037089478,EPSG:32755
EMSR777_5_16QCE_x329415_y1958875_S1RTC,2024-10-05T00:07:30.143595Z,2024-11-10T00:07:30.178008Z,2024-11-22T00:07:29.386850Z,2024-12-04T00:07:28.528988Z,"[104500.0, 1843880.0, 389320.0, 2056980.0]","[104442.61001140675, 2056050.8917404204, 382662.61001140677, 1844160.8917404204]","[104521.6318054633, 2057247.2875109075, 389471.6318054633, 1844177.2875109075]","[104574.99173513109, 2057240.5486763774, 389514.9917351311, 1844170.5486763774]",17.698983413966147,-88.59648030038386,EPSG:32616
EMSR322_17_16RFU_x689295_y3378935_S1RTC,2018-08-22T23:45:48.244615Z,2018-09-27T23:45:49.680076Z,2018-10-11T11:41:01.071789Z,2018-10-15T23:45:05.431504Z,"[475510.0, 3206240.0, 762760.0, 3447610.0]","[475520.0, 3206270.0, 762770.0, 3447620.0]","[506290.0, 3329150.0, 787590.0, 3564650.0]","[478860.0, 3187910.0, 764080.0, 3428880.0]",30.516161097317717,-85.01394491811344,EPSG:32616
EMSR416_1_30TXP_x656535_y4809155_S1RTC,2019-10-15T06:16:44.429484Z,2019-12-04T17:55:43.428938Z,2019-12-15T06:09:19.066851Z,2020-01-20T06:09:09.386260Z,"[396080.0, 4730180.0, 687710.0, 4940550.0]","[583080.0, 4673310.0, 876940.0, 4892280.0]","[555780.0, 4684430.0, 843750.0, 4889340.0]","[567250.0, 4740090.0, 851890.0, 4943790.0]",43.40719909697759,-1.0509809268990564,EPSG:32630
EMSR472_4_48PZC_x254655_y1708955_S1RTC,2020-08-23T22:44:21.701806Z,2020-09-23T22:36:19.070141Z,2020-10-17T22:36:19.451407Z,2020-10-23T22:35:34.593852Z,"[563000.0, 1666830.0, 841910.0, 1879330.0]","[124060.0, 1585350.0, 410440.0, 1829530.0]","[124080.0, 1585350.0, 410440.0, 1829470.0]","[127460.0, 1603790.0, 414320.0, 1847890.0]",15.434551709954615,108.72559612850675,EPSG:32648
EMSR311_3_17SPT_x675785_y3725735_S1RTC,2018-08-07T23:22:15.781412Z,2018-08-26T23:14:02.337573Z,2018-09-19T23:14:03.257067Z,2018-10-13T23:14:03.758381Z,"[405350.0, 3683720.0, 689780.0, 3896880.0]","[594510.0, 3678250.0, 881860.0, 3896070.0]","[594460.0, 3678260.0, 881820.0, 3896080.0]","[594390.0, 3678240.0, 881760.0, 3896070.0]",33.645268018841364,-79.09072161208806,EPSG:32617
EMSR777_1_16QCE_x316535_y1924335_S1RTC,2024-10-05T00:07:30.143595Z,2024-11-10T00:07:30.178008Z,2024-11-22T00:07:29.386850Z,2024-12-04T00:07:28.528988Z,"[104500.0, 1843880.0, 389320.0, 2056980.0]","[104442.61001140675, 2056050.8917404204, 382662.61001140677, 1844160.8917404204]","[104521.6318054633, 2057247.2875109075, 389471.6318054633, 1844177.2875109075]","[104574.99173513109, 2057240.5486763774, 389514.9917351311, 1844170.5486763774]",17.385891544806796,-88.71495349571639,EPSG:32616
EMSR402_1_49PBR_x289235_y1541785_S1RTC,2019-09-13T10:55:56.990618Z,2019-10-23T22:36:39.813220Z,2019-11-04T22:36:40.003055Z,2019-11-16T22:36:39.880964Z,"[143430.0, 1329250.0, 426800.0, 1544000.0]","[89800.0, 1418290.0, 370780.0, 1636200.0]","[89640.0, 1418300.0, 370620.0, 1636210.0]","[89620.0, 1418300.0, 370600.0, 1636210.0]",13.927033580250658,109.06105194725633,EPSG:32649
EMSR342_7_54KVF_x475625_y7995875_S1RTC,2018-12-28T20:08:51.164569Z,2019-01-09T20:08:50.488605Z,2019-02-15T09:07:38.131835Z,2019-03-10T20:08:49.488321Z,"[327120.0, 7945520.0, 618660.0, 8172850.0]","[327230.0, 7945520.0, 618780.0, 8172840.0]","[314700.0, 7816630.0, 607560.0, 8070270.0]","[327110.0, 7945530.0, 618660.0, 8172860.0]",-18.1373931650237,140.7816233557753,EPSG:32754
EMSR279_3_30TWM_x586325_y4679135_S1RTC,2018-02-16T06:17:15.759934Z,2018-03-30T06:16:53.481149Z,2018-04-17T06:17:41.634575Z,2018-04-23T06:16:54.285564Z,"[389710.0, 4692220.0, 680510.0, 4902780.0]","[367180.0, 4562910.0, 657710.0, 4774600.0]","[360080.0, 4525030.0, 650640.0, 4736730.0]","[367390.0, 4562910.0, 657880.0, 4774600.0]",42.24801993845722,-1.9381265811383495,EPSG:32630
EMSR311_3_17SQT_x734085_y3765055_S1RTC,2018-08-02T23:14:00.825035Z,2018-08-26T23:14:02.337573Z,2018-09-19T23:14:03.257067Z,2018-10-13T23:14:03.758381Z,"[594580.0, 3678270.0, 881930.0, 3896090.0]","[594510.0, 3678250.0, 881860.0, 3896070.0]","[594460.0, 3678260.0, 881820.0, 3896080.0]","[594390.0, 3678240.0, 881760.0, 3896070.0]",33.98825154064277,-78.45204317240623,EPSG:32617
EMSR265_8_31UDP_x489455_y5360455_S1RTC,2017-11-23T17:31:34.943228Z,2018-01-01T05:59:15.281649Z,2018-01-25T05:59:14.550759Z,2018-02-24T05:58:43.086859Z,"[478410.0, 5252320.0, 765730.0, 5468050.0]","[354060.0, 5319070.0, 644270.0, 5530880.0]","[354190.0, 5319050.0, 644400.0, 5530870.0]","[340720.0, 5245120.0, 633170.0, 5457740.0]",48.38571623293865,2.8747936003315577,EPSG:32631
EMSR264_5_38KPG_x693675_y8174305_S1RTC,2017-11-18T02:27:05.704189Z,2017-12-12T02:27:04.934743Z,2018-01-11T02:26:13.803972Z,2018-02-10T02:27:02.992843Z,"[489730.0, 8019780.0, 780890.0, 8247780.0]","[489740.0, 8019810.0, 780890.0, 8247800.0]","[502890.0, 8073460.0, 794860.0, 8301650.0]","[489680.0, 8019820.0, 780830.0, 8247810.0]",-16.51665564738362,46.826613280738954,EPSG:32738
EMSR326_3_30SUF_x313955_y4054445_S1RTC,2018-09-02T06:18:41.856094Z,2018-10-02T06:19:17.393274Z,2018-10-25T06:26:47.402446Z,2018-10-26T06:19:17.507302Z,"[245270.0, 3894470.0, 537750.0, 4110250.0]","[258060.0, 3942470.0, 544640.0, 4157370.0]","[75720.0, 3959770.0, 365960.0, 4179370.0]","[258130.0, 3944020.0, 544680.0, 4158930.0]",36.606153422814295,-5.065888488211336,EPSG:32630
EMSR427_4_33VUE_x704815_y6425245_S1RTC,2020-01-05T05:40:07.296173Z,2020-01-24T05:32:16.074579Z,2020-02-29T05:32:15.474767Z,2020-03-24T05:32:15.543025Z,"[432380.0, 6458770.0, 723150.0, 6697450.0]","[168000.0, 6316240.0, 464720.0, 6540280.0]","[168110.0, 6316240.0, 464800.0, 6540260.0]","[167920.0, 6316240.0, 464580.0, 6540270.0]",57.90978982439624,12.478785896984013,EPSG:32632
EMSR229_4_14RPT_x613425_y3268085_S1RTC,2017-07-17T00:34:33.352716Z,2017-07-29T00:34:59.195244Z,2017-08-29T12:31:31.847475Z,2017-09-15T00:35:01.300627Z,"[480780.0, 3027610.0, 764120.0, 3242600.0]","[449570.0, 3194630.0, 731900.0, 3408910.0]","[435010.0, 3110150.0, 714530.0, 3321090.0]","[449490.0, 3194630.0, 729960.0, 3408570.0]",29.525656101432286,-97.81638644330678,EPSG:32614
EMSR348_13_36KXE_x668765_y7911965_S1RTC,2019-01-25T16:07:08.578483Z,2019-03-02T03:08:52.849731Z,2019-03-25T16:16:01.114054Z,2019-04-19T03:08:53.642842Z,"[653190.0, 7750350.0, 947260.0, 8001680.0]","[613140.0, 7784650.0, 906300.0, 8015910.0]","[448640.0, 7748720.0, 732090.0, 7974370.0]","[613200.0, 7784630.0, 906400.0, 8015900.0]",-18.888898162126807,34.61434510109932,EPSG:32736
EMSR779_1_33PWM_x525845_y1145335_S1RTC,2024-09-24T04:48:06.231270Z,2024-10-30T04:48:06.792731Z,2024-11-23T04:48:05.473448Z,2024-12-29T04:48:02.775320Z,"[395700.0, 1082790.0, 675230.0, 1298790.0]","[395804.2687601462, 1298942.9388029925, 675294.2687601462, 1082952.9388029925]","[395853.56121499266, 1298951.8783755964, 675343.5612149927, 1082961.8783755964]","[395684.7595838943, 1298947.7430902612, 675164.7595838943, 1082967.7430902612]",10.349451302727447,15.247723929660848,EPSG:32633
EMSR634_2_33TUJ_x333045_y4804435_S1RTC,2022-08-08T17:06:42.120515Z,2022-09-12T05:20:00.010127Z,2022-09-20T16:58:25.936855Z,2022-09-24T05:19:59.504899Z,"[604680.0, 4699330.0, 898180.0, 4919690.0]","[115270.0, 4783220.0, 410790.0, 5003480.0]","[292730.0, 4677070.0, 581610.0, 4886750.0]","[115610.0, 4783220.0, 411140.0, 5003470.0]",43.363027640346615,12.95527126137762,EPSG:32632
EMSR348_13_36KXE_x661085_y7909405_S1RTC,2019-01-25T16:07:08.578483Z,2019-03-02T03:08:52.849731Z,2019-03-25T16:16:01.114054Z,2019-04-19T03:08:53.642842Z,"[653190.0, 7750350.0, 947260.0, 8001680.0]","[613140.0, 7784650.0, 906300.0, 8015910.0]","[448640.0, 7748720.0, 732090.0, 7974370.0]","[613200.0, 7784630.0, 906400.0, 8015900.0]",-18.912645224379965,34.54166367444312,EPSG:32736
EMSR511_2_34WFV_x628045_y7408465_S1RTC,2021-04-20T15:42:28.764813Z,2021-04-21T05:05:19.106104Z,2021-05-21T05:04:38.272329Z,2021-06-02T05:04:39.013541Z,"[352570.0, 7285520.0, 638470.0, 7502930.0]","[382790.0, 7256360.0, 677660.0, 7473770.0]","[383520.0, 7258490.0, 679150.0, 7476030.0]","[383460.0, 7258490.0, 679090.0, 7476030.0]",66.75567018922884,23.93733294093274,EPSG:32635
EMSR261_1_32UND_x562165_y5818655_S1RTC,2017-10-15T17:08:00.031989Z,2017-10-30T05:33:45.954120Z,2017-12-17T05:33:19.589690Z,2017-12-17T05:33:44.589471Z,"[407050.0, 5689890.0, 695630.0, 5903730.0]","[424150.0, 5655680.0, 713210.0, 5864550.0]","[451730.0, 5822960.0, 739970.0, 6030640.0]","[424090.0, 5655710.0, 713160.0, 5864580.0]",52.5028540531965,9.934619413377792,EPSG:32632
EMSR777_1_16QCE_x370295_y1937135_S1RTC,2024-10-05T00:07:30.143595Z,2024-11-10T00:07:30.178008Z,2024-11-22T00:07:29.386850Z,2024-12-04T00:07:28.528988Z,"[104500.0, 1843880.0, 389320.0, 2056980.0]","[104442.61001140675, 2056050.8917404204, 382662.61001140677, 1844160.8917404204]","[104521.6318054633, 2057247.2875109075, 389471.6318054633, 1844177.2875109075]","[104574.99173513109, 2057240.5486763774, 389514.9917351311, 1844170.5486763774]",17.505271800741532,-88.2097731720271,EPSG:32616
EMSR203_4_15SVV_x400575_y3971225_S1RTC,2017-03-09T00:20:08.325506Z,2017-04-21T00:11:49.921475Z,2017-05-03T00:11:50.533169Z,2017-05-15T00:11:51.157643Z,"[154060.0, 3892770.0, 434140.0, 4099140.0]","[345350.0, 3846290.0, 628060.0, 4057580.0]","[345330.0, 3846270.0, 628040.0, 4057560.0]","[345380.0, 3846300.0, 628080.0, 4057590.0]",35.86886964756642,-94.08719364597474,EPSG:32615
EMSR261_3_32UNC_x581215_y5768805_S1RTC,2017-10-19T05:24:59.416098Z,2017-10-30T05:33:45.954120Z,2017-12-18T05:25:01.423939Z,2018-01-25T17:08:40.274794Z,"[136560.0, 5592100.0, 431000.0, 5813420.0]","[424150.0, 5655680.0, 713210.0, 5864550.0]","[136620.0, 5570650.0, 426180.0, 5791050.0]","[403580.0, 5696470.0, 691970.0, 5910270.0]",52.052226783710296,10.203014720843012,EPSG:32633
EMSR472_3_48QZD_x836475_y1793145_S1RTC,2020-08-26T10:56:52.901839Z,2020-09-16T22:44:22.658804Z,2020-10-17T22:36:19.451407Z,2020-10-28T22:43:44.678441Z,"[81990.0, 1665160.0, 363990.0, 1877980.0]","[563050.0, 1666810.0, 841980.0, 1879310.0]","[124080.0, 1585350.0, 410440.0, 1829470.0]","[558610.0, 1644610.0, 837970.0, 1857420.0]",16.183863489671683,108.1583355040608,EPSG:32649
EMSR504_6_56HKH_x296485_y6249685_S1RTC,2021-01-23T19:16:07.874585Z,2021-03-15T08:39:41.527130Z,2021-03-27T08:39:41.855357Z,2021-04-20T08:39:42.784025Z,"[92800.0, 6078300.0, 394430.0, 6311780.0]","[179960.0, 6172930.0, 477090.0, 6412720.0]","[179870.0, 6172900.0, 477010.0, 6412700.0]","[180030.0, 6172950.0, 477150.0, 6412750.0]",-33.885292649052715,150.81315682423744,EPSG:32756
EMSR788_6_30TWT_x552125_y5288155_S1RTC,2024-12-17T06:16:32.976016Z,2025-01-15T06:24:50.225048Z,2025-01-30T17:57:11.935163Z,2025-03-04T06:24:48.653136Z,"[473394.4787935954, 5401973.210042653, 761654.4787935955, 5194773.210042653]","[310720.0, 5149720.0, 602380.0, 5363390.0]","[481650.0, 5171680.0, 771320.0, 5388020.0]","[310860.0, 5149680.0, 602480.0, 5363350.0]",47.73308471495098,-2.2878033311521095,EPSG:32630
EMSR706_4_31UDS_x438455_y5639785_S1RTC,2023-09-08T05:59:27.753894Z,2023-10-14T05:59:28.300949Z,2023-11-12T06:07:37.875877Z,2023-12-13T05:59:26.934558Z,"[383620.0, 5485950.0, 673310.0, 5696620.0]","[383630.0, 5485990.0, 673350.0, 5696650.0]","[240940.0, 5508840.0, 534700.0, 5725930.0]","[383470.0, 5486030.0, 673210.0, 5696700.0]",50.89510449284687,2.1430054075059397,EPSG:32631
EMSR348_5_36KXD_x658535_y7829825_S1RTC,2019-01-25T16:07:08.578483Z,2019-02-18T03:09:17.768650Z,2019-03-25T16:16:01.114054Z,2019-03-31T16:15:12.137492Z,"[653190.0, 7750350.0, 947260.0, 8001680.0]","[570450.0, 7618810.0, 863880.0, 7850410.0]","[448640.0, 7748720.0, 732090.0, 7974370.0]","[452270.0, 7665400.0, 751660.0, 7959900.0]",-19.631787637251218,34.52409099829054,EPSG:32736
EMSR203_3_15SWB_x531615_y4113145_S1RTC,2017-03-16T00:12:13.574488Z,2017-04-21T00:12:14.921848Z,2017-05-03T00:12:15.533614Z,2017-05-15T00:12:16.157203Z,"[316190.0, 4013640.0, 598720.0, 4223910.0]","[316210.0, 4013660.0, 598710.0, 4223930.0]","[316200.0, 4013660.0, 598700.0, 4223920.0]","[316240.0, 4013690.0, 598730.0, 4223940.0]",37.15264319699273,-92.62960902115069,EPSG:32615
EMSR793_2_37LFC_x651795_y8277445_S1RTC,2025-01-31T02:52:00.366969Z,2025-02-24T02:51:59.835038Z,2025-03-20T02:52:00.225030Z,2025-04-01T02:52:00.599086Z,"[496330.0, 8101270.0, 782890.0, 8328360.0]","[496310.0, 8101300.0, 782880.0, 8328380.0]","[496190.0, 8101300.0, 782770.0, 8328390.0]","[496130.0, 8101290.0, 782700.0, 8328380.0]",-15.587587569529301,40.42765433494361,EPSG:32737
EMSR629_2_42RVR_x461955_y3078035_S1RTC,2022-07-13T01:25:35.755973Z,2022-08-10T13:28:36.046585Z,2022-08-30T01:26:03.509461Z,2022-09-27T13:28:37.832418Z,"[288310.0, 3066450.0, 572360.0, 3281110.0]","[346380.0, 3033580.0, 628890.0, 3246210.0]","[256590.0, 2899310.0, 541580.0, 3114440.0]","[346410.0, 3033570.0, 628960.0, 3246220.0]",27.81495352967519,68.62666400172878,EPSG:32642
EMSR788_1_30TWT_x575575_y5284565_S1RTC,2024-12-10T06:24:53.750809Z,2025-01-18T17:57:13.636425Z,2025-01-30T17:57:11.935163Z,2025-02-27T06:16:28.758160Z,"[310784.4939679219, 5363680.50634034, 602344.4939679219, 5149990.50634034]","[479160.0, 5171650.0, 766460.0, 5400140.0]","[481650.0, 5171680.0, 771320.0, 5388020.0]","[473570.0, 5194410.0, 761670.0, 5401620.0]",47.698421565587616,-1.9757272546056952,EPSG:32630
EMSR468_3_32TLP_x384425_y4897165_S1RTC,2020-08-09T05:35:34.203870Z,2020-09-14T05:35:35.978981Z,2020-10-08T05:35:36.501004Z,2020-10-14T05:36:10.296991Z,"[265490.0, 4765810.0, 552950.0, 4981040.0]","[265510.0, 4765830.0, 553010.0, 4981030.0]","[265550.0, 4765850.0, 553160.0, 4981050.0]","[274790.0, 4820760.0, 566730.0, 5035470.0]",44.20727569575077,7.569367121486019,EPSG:32632
EMSR311_3_17SQT_x713605_y3742015_S1RTC,2018-08-02T23:14:00.825035Z,2018-08-26T23:14:02.337573Z,2018-09-19T23:14:03.257067Z,2018-10-13T23:14:03.758381Z,"[594580.0, 3678270.0, 881930.0, 3896090.0]","[594510.0, 3678250.0, 881860.0, 3896070.0]","[594460.0, 3678260.0, 881820.0, 3896080.0]","[594390.0, 3678240.0, 881760.0, 3896070.0]",33.78501438844633,-78.67922007402586,EPSG:32617
EMSR203_3_15SVA_x432285_y4092065_S1RTC,2017-03-04T00:12:13.228118Z,2017-04-21T00:12:14.921848Z,2017-05-03T00:12:15.533614Z,2017-05-15T00:12:16.157203Z,"[316230.0, 4013640.0, 598760.0, 4223900.0]","[316210.0, 4013660.0, 598710.0, 4223930.0]","[316200.0, 4013660.0, 598700.0, 4223920.0]","[316240.0, 4013690.0, 598730.0, 4223940.0]",36.96085416455061,-93.74632932225451,EPSG:32615
EMSR342_7_54KWE_x516065_y7994655_S1RTC,2018-12-28T20:08:51.164569Z,2019-01-09T20:08:50.488605Z,2019-02-15T09:07:38.131835Z,2019-03-10T20:08:49.488321Z,"[327120.0, 7945520.0, 618660.0, 8172850.0]","[327230.0, 7945520.0, 618780.0, 8172840.0]","[314700.0, 7816630.0, 607560.0, 8070270.0]","[327110.0, 7945530.0, 618660.0, 8172860.0]",-18.148474165879772,141.1639347527497,EPSG:32754
EMSR265_14_31UEQ_x507195_y5425635_S1RTC,2017-12-10T17:40:00.957934Z,2018-01-13T05:59:14.975129Z,2018-01-27T17:39:59.106608Z,2018-02-21T17:32:23.018319Z,"[313650.0, 5339730.0, 596270.0, 5548690.0]","[354090.0, 5319060.0, 644300.0, 5530880.0]","[313740.0, 5339730.0, 596360.0, 5548690.0]","[465710.0, 5311820.0, 754150.0, 5527470.0]",48.97209341799469,3.1157366725725884,EPSG:32631
EMSR322_17_16RFU_x699535_y3389175_S1RTC,2018-08-22T23:45:48.244615Z,2018-09-27T23:45:49.680076Z,2018-10-11T11:41:01.071789Z,2018-10-15T23:45:05.431504Z,"[475510.0, 3206240.0, 762760.0, 3447610.0]","[475520.0, 3206270.0, 762770.0, 3447620.0]","[506290.0, 3329150.0, 787590.0, 3564650.0]","[478860.0, 3187910.0, 764080.0, 3428880.0]",30.606833545517627,-84.90530203866207,EPSG:32616
EMSR265_14_31UEQ_x527675_y5420515_S1RTC,2017-12-10T17:40:00.957934Z,2018-01-13T05:59:14.975129Z,2018-01-27T17:39:59.106608Z,2018-02-21T17:32:23.018319Z,"[313650.0, 5339730.0, 596270.0, 5548690.0]","[354090.0, 5319060.0, 644300.0, 5530880.0]","[313740.0, 5339730.0, 596360.0, 5548690.0]","[465710.0, 5311820.0, 754150.0, 5527470.0]",48.9254164034163,3.395213235729736,EPSG:32631
EMSR348_1_37KBA_x262135_y8032585_S1RTC,2019-02-01T03:00:26.557896Z,2019-02-25T03:00:26.091236Z,2019-03-21T03:00:26.130672Z,2019-04-14T15:59:21.833235Z,"[219660.0, 7874830.0, 509970.0, 8101100.0]","[219590.0, 7874840.0, 509910.0, 8101120.0]","[219630.0, 7874820.0, 509950.0, 8101100.0]","[194270.0, 7928660.0, 488670.0, 8183690.0]",-17.79297563275926,36.76817497892109,EPSG:32737
EMSR472_1_48QXF_x636985_y1993905_S1RTC,2020-08-31T11:05:43.738415Z,2020-09-28T22:43:56.021817Z,2020-10-18T11:05:44.895529Z,2020-11-23T11:05:44.265626Z,"[455320.0, 1908760.0, 737760.0, 2125060.0]","[594240.0, 1834130.0, 877230.0, 2073200.0]","[455320.0, 1908770.0, 737800.0, 2125060.0]","[455290.0, 1908760.0, 737780.0, 2125060.0]",18.01768838102575,106.3060704706905,EPSG:32648
EMSR326_3_30STF_x278725_y4042265_S1RTC,2018-09-20T06:19:30.150582Z,2018-09-25T06:27:24.970908Z,2018-10-25T06:26:47.402446Z,2018-11-12T06:27:25.133856Z,"[237400.0, 3856910.0, 529780.0, 4072460.0]","[77930.0, 3984400.0, 371420.0, 4204630.0]","[75720.0, 3959770.0, 365960.0, 4179370.0]","[77910.0, 3984440.0, 371470.0, 4204700.0]",36.48897388209949,-5.456013308904668,EPSG:32630
EMSR184_4_55HCD_x330265_y6337295_S1RTC,2016-08-15T19:32:02.808085Z,2016-09-08T19:32:03.733594Z,2016-10-04T09:03:14.863150Z,2016-12-01T19:31:55.554061Z,"[285500.0, 6137240.0, 583450.0, 6373010.0]","[285460.0, 6137260.0, 583410.0, 6373030.0]","[172210.0, 6131140.0, 471570.0, 6395750.0]","[298660.0, 6191810.0, 598160.0, 6428090.0]",-33.10141884944288,145.19471857792405,EPSG:32755
EMSR167_3_31UFS_x663775_y5680755_S1RTC,2016-05-02T17:32:45.326715Z,2016-05-09T17:24:34.141237Z,2016-06-11T05:50:15.648378Z,2016-07-08T17:24:39.601340Z,"[425660.0, 5527750.0, 711350.0, 5741590.0]","[565820.0, 5542100.0, 854840.0, 5762030.0]","[542370.0, 5571090.0, 828380.0, 5774640.0]","[563570.0, 5543490.0, 853510.0, 5788810.0]",51.2427788933669,5.364663946227996,EPSG:32631
EMSR265_6_31UDP_x463335_y5388925_S1RTC,2017-11-23T17:31:34.943228Z,2018-01-15T17:39:59.536270Z,2018-01-27T17:39:59.106608Z,2018-02-24T05:58:43.086859Z,"[478410.0, 5252320.0, 765730.0, 5468050.0]","[313780.0, 5339740.0, 596400.0, 5548700.0]","[313740.0, 5339730.0, 596360.0, 5548690.0]","[340720.0, 5245120.0, 633170.0, 5457740.0]",48.64090943975947,2.5195934725668576,EPSG:32631
EMSR712_5_32UND_x583735_y5824925_S1RTC,2023-11-16T05:33:56.417794Z,2023-12-13T17:09:17.625557Z,2024-01-06T17:09:16.264194Z,2024-01-18T17:09:15.509469Z,"[451520.0, 5822830.0, 740550.0, 6030650.0]","[403650.0, 5696490.0, 695030.0, 5910830.0]","[403670.0, 5696490.0, 695030.0, 5910840.0]","[403600.0, 5696470.0, 694980.0, 5910820.0]",52.55627281434922,10.253928041160107,EPSG:32632
EMSR264_6_39KUA_x328185_y8082815_S1RTC,2017-11-20T02:10:50.557193Z,2017-12-14T02:10:49.780313Z,2018-01-07T02:10:48.697871Z,2018-01-31T02:10:47.922228Z,"[270220.0, 7938880.0, 560310.0, 8165250.0]","[270300.0, 7938890.0, 560360.0, 8165270.0]","[270210.0, 7938910.0, 560310.0, 8165290.0]","[270310.0, 7938900.0, 560370.0, 8165270.0]",-17.345239162998677,49.39503742328434,EPSG:32739
