Nome_Serie,Problema,Data_1_org_SAR,Data_2_org_SAR,Data_3_org_SAR,Data_4_org_SAR,Data_1_SAR,Data_2_SAR,Data_3_SAR,Data_4_SAR,Lat_Centro_SAR,Lon_Centro_SAR,EPSG_SAR,Data_1_org_OPT,Data_2_org_OPT,Data_3_org_OPT,Data_4_org_OPT,Data_1_OPT,Data_2_OPT,Data_3_OPT,Data_4_OPT,Lat_Centro_OPT,Lon_Centro_OPT,MGRS_Tile_OPT,EPSG_OPT
EMSR187_3_35TNL_x562985_y5048185,ERRORE | ERRORE,2016-09-04T16:00:44.461077Z,2016-09-28T16:00:45.379604Z,2016-10-16T16:00:21.537270Z,2016-11-03T16:00:45.263801Z,2025-03-08,2025-04-06,2025-05-07,2025-06-05,45.57276172406857,27.82357101598933,EPSG:32635,2016-09-05T09:00:22.026000Z,2016-09-28T09:10:22.026000Z,2016-10-15T09:00:12.026000Z,2016-11-04T09:01:32.026000Z,2025-03-05,2025-04-16,2025-05-21,2025-06-05,45.57276172406857,27.82357101598933,35TNL,EPSG:32635
EMSR187_3_35TNL_x562985_y5050745,ERRORE | ERRORE,2016-09-04T16:00:44.461077Z,2016-09-28T16:00:45.379604Z,2016-10-16T16:00:21.537270Z,2016-11-03T16:00:45.263801Z,2025-10-10,2025-11-08,2025-12-09,2026-01-07,45.59580190471942,27.823908000652366,EPSG:32635,2016-09-05T09:00:22.026000Z,2016-09-28T09:10:22.026000Z,2016-10-15T09:00:12.026000Z,2016-11-04T09:01:32.026000Z,2025-10-16,2025-11-05,2025-12-19,2026-01-09,45.59580190471942,27.823908000652366,35TNL,EPSG:32635
EMSR192_14_32TMQ_x455925_y4963965,ERRORE | ERRORE,2016-09-29T05:35:39.275165Z,2016-11-06T17:14:00.090549Z,2016-11-28T05:35:38.780199Z,2016-12-30T17:14:40.328078Z,2024-12-05,2025-01-05,2025-02-10,2025-03-06,44.81633155044123,8.45868489019864,EPSG:32632,2016-09-29T10:20:22.026000Z,2016-11-08T10:22:32.026000Z,2016-11-28T10:23:52.026000Z,2016-12-31T10:34:32.026000Z,2024-12-11,2025-01-15,2025-02-14,2025-03-16,44.81633155044123,8.45868489019864,32TMQ,EPSG:32632
EMSR192_14_32TMQ_x455925_y4969085,ERRORE | ERRORE,2016-09-29T05:35:39.275165Z,2016-11-06T17:14:00.090549Z,2016-11-28T05:35:38.780199Z,2016-12-30T17:14:40.328078Z,2024-01-11,2024-02-08,2024-03-11,2024-04-08,44.86242065689815,8.45825316463034,EPSG:32632,2016-09-29T10:20:22.026000Z,2016-11-08T10:22:32.026000Z,2016-11-28T10:23:52.026000Z,2016-12-31T10:34:32.026000Z,2024-01-11,2024-02-05,2024-03-16,2024-04-20,44.86242065689815,8.45825316463034,32TMQ,EPSG:32632
EMSR192_14_32TMQ_x458485_y4963965,ERRORE | ERRORE,2016-09-29T05:35:39.275165Z,2016-11-06T17:14:00.090549Z,2016-11-28T05:35:38.780199Z,2016-12-30T17:14:40.328078Z,2024-12-05,2025-01-05,2025-02-10,2025-03-06,44.81648042277391,8.491061299756105,EPSG:32632,2016-09-29T10:20:22.026000Z,2016-11-08T10:22:32.026000Z,2016-11-28T10:23:52.026000Z,2016-12-31T10:34:32.026000Z,2024-12-11,2025-01-15,2025-02-14,2025-03-16,44.81648042277391,8.491061299756105,32TMQ,EPSG:32632
EMSR192_14_32TMQ_x455925_y4971645,ERRORE | ERRORE,2016-09-29T05:35:39.275165Z,2016-11-06T17:14:00.090549Z,2016-11-28T05:35:38.780199Z,2016-12-30T17:14:40.328078Z,2025-04-11,2025-05-05,2025-06-10,2025-07-08,44.88546506882573,8.458036912371979,EPSG:32632,2016-09-29T10:20:22.026000Z,2016-11-08T10:22:32.026000Z,2016-11-28T10:23:52.026000Z,2016-12-31T10:34:32.026000Z,2025-04-05,2025-05-15,2025-06-09,2025-07-09,44.88546506882573,8.458036912371979,32TMQ,EPSG:32632
EMSR192_14_32TMQ_x458485_y4961405,ERRORE | ERRORE,2016-09-29T05:35:39.275165Z,2016-11-06T17:14:00.090549Z,2016-11-28T05:35:38.780199Z,2016-12-30T17:14:40.328078Z,2025-04-11,2025-05-05,2025-06-10,2025-07-08,44.79343560934112,8.491263887578302,EPSG:32632,2016-09-29T10:20:22.026000Z,2016-11-08T10:22:32.026000Z,2016-11-28T10:23:52.026000Z,2016-12-31T10:34:32.026000Z,2025-04-05,2025-05-15,2025-06-09,2025-07-09,44.79343560934112,8.491263887578302,32TMQ,EPSG:32632
EMSR192_14_32TMQ_x458485_y4969085,ERRORE | ERRORE,2016-09-29T05:35:39.275165Z,2016-11-06T17:14:00.090549Z,2016-11-28T05:35:38.780199Z,2016-12-30T17:14:40.328078Z,2025-07-08,2025-08-09,2025-09-06,2025-10-08,44.86256976732454,8.49065539316913,EPSG:32632,2016-09-29T10:20:22.026000Z,2016-11-08T10:22:32.026000Z,2016-11-28T10:23:52.026000Z,2016-12-31T10:34:32.026000Z,2025-07-09,2025-08-05,2025-09-12,2025-10-07,44.86256976732454,8.49065539316913,32TMQ,EPSG:32632
EMSR192_14_32TMQ_x458485_y4971645,ERRORE | ERRORE,2016-09-29T05:35:39.275165Z,2016-11-06T17:14:00.090549Z,2016-11-28T05:35:38.780199Z,2016-12-30T17:14:40.328078Z,2025-05-05,2025-06-10,2025-07-08,2025-08-09,44.88561429844024,8.490452073691083,EPSG:32632,2016-09-29T10:20:22.026000Z,2016-11-08T10:22:32.026000Z,2016-11-28T10:23:52.026000Z,2016-12-31T10:34:32.026000Z,2025-05-15,2025-06-09,2025-07-16,2025-08-08,44.88561429844024,8.490452073691083,32TMQ,EPSG:32632
EMSR192_14_32TMQ_x458485_y4966525,ERRORE | ERRORE,2016-09-29T05:35:39.275165Z,2016-11-06T17:14:00.090549Z,2016-11-28T05:35:38.780199Z,2016-12-30T17:14:40.328078Z,2025-05-05,2025-06-10,2025-07-08,2025-08-09,44.83952514210207,8.490858468405136,EPSG:32632,2016-09-29T10:20:22.026000Z,2016-11-08T10:22:32.026000Z,2016-11-28T10:23:52.026000Z,2016-12-31T10:34:32.026000Z,2025-05-15,2025-06-09,2025-07-09,2025-08-05,44.83952514210207,8.490858468405136,32TMQ,EPSG:32632
EMSR192_14_32TMQ_x458485_y4974205,ERRORE | ERRORE,2016-09-29T05:35:39.275165Z,2016-11-06T17:14:00.090549Z,2016-11-28T05:35:38.780199Z,2016-12-30T17:14:40.328078Z,2025-05-05,2025-06-10,2025-07-08,2025-08-09,44.90865873544821,8.490248509613252,EPSG:32632,2016-09-29T10:20:22.026000Z,2016-11-08T10:22:32.026000Z,2016-11-28T10:23:52.026000Z,2016-12-31T10:34:32.026000Z,2025-05-15,2025-06-09,2025-07-09,2025-08-08,44.90865873544821,8.490248509613252,32TMQ,EPSG:32632
EMSR192_14_32TMQ_x461045_y4961405,ERRORE | ERRORE,2016-09-29T05:35:39.275165Z,2016-11-06T17:14:00.090549Z,2016-11-28T05:35:38.780199Z,2016-12-30T17:14:40.328078Z,2025-05-05,2025-06-10,2025-07-08,2025-08-09,44.793575192004994,8.523627654062523,EPSG:32632,2016-09-29T10:20:22.026000Z,2016-11-08T10:22:32.026000Z,2016-11-28T10:23:52.026000Z,2016-12-31T10:34:32.026000Z,2025-05-15,2025-06-09,2025-07-09,2025-08-05,44.793575192004994,8.523627654062523,32TMQ,EPSG:32632
EMSR192_14_32TMQ_x461045_y4966525,ERRORE | ERRORE,2016-09-29T05:35:39.275165Z,2016-11-06T17:14:00.090549Z,2016-11-28T05:35:38.780199Z,2016-12-30T17:14:40.328078Z,2025-03-06,2025-04-11,2025-05-05,2025-06-10,44.83966494800568,8.523248023582525,EPSG:32632,2016-09-29T10:20:22.026000Z,2016-11-08T10:22:32.026000Z,2016-11-28T10:23:52.026000Z,2016-12-31T10:34:32.026000Z,2025-03-06,2025-04-05,2025-05-15,2025-06-09,44.83966494800568,8.523248023582525,32TMQ,EPSG:32632
EMSR192_14_32TMQ_x461045_y4963965,ERRORE | ERRORE,2016-09-29T05:35:39.275165Z,2016-11-06T17:14:00.090549Z,2016-11-28T05:35:38.780199Z,2016-12-30T17:14:40.328078Z,2025-02-10,2025-03-06,2025-04-11,2025-05-05,44.81662011701357,8.523437952842217,EPSG:32632,2016-09-29T10:20:22.026000Z,2016-11-08T10:22:32.026000Z,2016-11-28T10:23:52.026000Z,2016-12-31T10:34:32.026000Z,2025-02-14,2025-03-16,2025-04-05,2025-05-15,44.81662011701357,8.523437952842217,32TMQ,EPSG:32632
EMSR192_14_32TMQ_x461045_y4969085,ERRORE | ERRORE,2016-09-29T05:35:39.275165Z,2016-11-06T17:14:00.090549Z,2016-11-28T05:35:38.780199Z,2016-12-30T17:14:40.328078Z,2025-05-05,2025-06-10,2025-07-08,2025-08-09,44.862709684980345,8.523057865949834,EPSG:32632,2016-09-29T10:20:22.026000Z,2016-11-08T10:22:32.026000Z,2016-11-28T10:23:52.026000Z,2016-12-31T10:34:32.026000Z,2025-05-15,2025-06-09,2025-07-09,2025-08-05,44.862709684980345,8.523057865949834,32TMQ,EPSG:32632
EMSR192_14_32TMQ_x461045_y4971645,ERRORE | ERRORE,2016-09-29T05:35:39.275165Z,2016-11-06T17:14:00.090549Z,2016-11-28T05:35:38.780199Z,2016-12-30T17:14:40.328078Z,2025-01-05,2025-02-10,2025-03-06,2025-04-11,44.8857543279367,8.522867479609848,EPSG:32632,2016-09-29T10:20:22.026000Z,2016-11-08T10:22:32.026000Z,2016-11-28T10:23:52.026000Z,2016-12-31T10:34:32.026000Z,2025-01-15,2025-02-14,2025-03-06,2025-04-05,44.8857543279367,8.522867479609848,32TMQ,EPSG:32632
EMSR192_14_32TMQ_x461045_y4974205,ERRORE | ERRORE,2016-09-29T05:35:39.275165Z,2016-11-06T17:14:00.090549Z,2016-11-28T05:35:38.780199Z,2016-12-30T17:14:40.328078Z,2025-04-11,2025-05-05,2025-06-10,2025-07-08,44.908798876873895,8.522676864227567,EPSG:32632,2016-09-29T10:20:22.026000Z,2016-11-08T10:22:32.026000Z,2016-11-28T10:23:52.026000Z,2016-12-31T10:34:32.026000Z,2025-04-05,2025-05-15,2025-06-09,2025-07-09,44.908798876873895,8.522676864227567,32TMQ,EPSG:32632
EMSR192_14_32TMQ_x455925_y4974205,ERRORE | ERRORE,2016-09-29T05:35:39.275165Z,2016-11-06T17:14:00.090549Z,2016-11-28T05:35:38.780199Z,2016-12-30T17:14:40.328078Z,2023-10-07,2023-11-05,2023-12-06,2024-01-11,44.90850938655117,8.457820399957084,EPSG:32632,2016-09-29T10:20:22.026000Z,2016-11-08T10:22:32.026000Z,2016-11-28T10:23:52.026000Z,2016-12-31T10:34:32.026000Z,2023-10-13,2023-11-07,2023-12-07,2024-01-11,44.90850938655117,8.457820399957084,32TMQ,EPSG:32632
EMSR192_14_32TMQ_x455925_y4966525,ERRORE | ERRORE,2016-09-29T05:35:39.275165Z,2016-11-06T17:14:00.090549Z,2016-11-28T05:35:38.780199Z,2016-12-30T17:14:40.328078Z,2023-10-07,2023-11-05,2023-12-06,2024-01-11,44.8393761507696,8.45846915711266,EPSG:32632,2016-09-29T10:20:22.026000Z,2016-11-08T10:22:32.026000Z,2016-11-28T10:23:52.026000Z,2016-12-31T10:34:32.026000Z,2023-10-08,2023-11-07,2023-12-07,2024-01-11,44.8393761507696,8.45846915711266,32TMQ,EPSG:32632
EMSR192_14_32TMQ_x463605_y4961405,ERRORE | ERRORE,2016-09-29T05:35:39.275165Z,2016-11-06T17:14:00.090549Z,2016-11-28T05:35:38.780199Z,2016-12-30T17:14:40.328078Z,2025-03-06,2025-04-11,2025-05-05,2025-06-10,44.793705603728064,8.555991648253098,EPSG:32632,2016-09-29T10:20:22.026000Z,2016-11-08T10:22:32.026000Z,2016-11-28T10:23:52.026000Z,2016-12-31T10:34:32.026000Z,2025-03-06,2025-04-05,2025-05-15,2025-06-09,44.793705603728064,8.555991648253098,32TMQ,EPSG:32632
EMSR192_14_32TMQ_x463605_y4963965,ERRORE | ERRORE,2016-09-29T05:35:39.275165Z,2016-11-06T17:14:00.090549Z,2016-11-28T05:35:38.780199Z,2016-12-30T17:14:40.328078Z,2025-07-08,2025-08-09,2025-09-06,2025-10-08,44.81675063298209,8.555814833967604,EPSG:32632,2016-09-29T10:20:22.026000Z,2016-11-08T10:22:32.026000Z,2016-11-28T10:23:52.026000Z,2016-12-31T10:34:32.026000Z,2025-07-09,2025-08-05,2025-09-07,2025-10-07,44.81675063298209,8.555814833967604,32TMQ,EPSG:32632
EMSR192_14_32TMQ_x463605_y4966525,ERRORE | ERRORE,2016-09-29T05:35:39.275165Z,2016-11-06T17:14:00.090549Z,2016-11-28T05:35:38.780199Z,2016-12-30T17:14:40.328078Z,2024-11-06,2024-12-05,2025-01-05,2025-02-10,44.83979556830202,8.555637807132797,EPSG:32632,2016-09-29T10:20:22.026000Z,2016-11-08T10:22:32.026000Z,2016-11-28T10:23:52.026000Z,2016-12-31T10:34:32.026000Z,2024-11-11,2024-12-11,2025-01-15,2025-02-14,44.83979556830202,8.555637807132797,32TMQ,EPSG:32632
EMSR192_14_32TMQ_x463605_y4969085,ERRORE | ERRORE,2016-09-29T05:35:39.275165Z,2016-11-06T17:14:00.090549Z,2016-11-28T05:35:38.780199Z,2016-12-30T17:14:40.328078Z,2025-05-05,2025-06-10,2025-07-08,2025-08-09,44.86284040968699,8.555460567437724,EPSG:32632,2016-09-29T10:20:22.026000Z,2016-11-08T10:22:32.026000Z,2016-11-28T10:23:52.026000Z,2016-12-31T10:34:32.026000Z,2025-05-15,2025-06-09,2025-07-09,2025-08-05,44.86284040968699,8.555460567437724,32TMQ,EPSG:32632
EMSR192_14_32TMQ_x463605_y4974205,ERRORE | ERRORE,2016-09-29T05:35:39.275165Z,2016-11-06T17:14:00.090549Z,2016-11-28T05:35:38.780199Z,2016-12-30T17:14:40.328078Z,2025-03-06,2025-04-11,2025-05-05,2025-06-10,44.90892981064914,8.555105448219747,EPSG:32632,2016-09-29T10:20:22.026000Z,2016-11-08T10:22:32.026000Z,2016-11-28T10:23:52.026000Z,2016-12-31T10:34:32.026000Z,2025-03-06,2025-04-05,2025-05-15,2025-06-09,44.90892981064914,8.555105448219747,32TMQ,EPSG:32632
EMSR192_14_32TMQ_x463605_y4971645,ERRORE | ERRORE,2016-09-29T05:35:39.275165Z,2016-11-06T17:14:00.090549Z,2016-11-28T05:35:38.780199Z,2016-12-30T17:14:40.328078Z,2025-07-08,2025-08-09,2025-09-06,2025-10-08,44.885885157136265,8.555283114570786,EPSG:32632,2016-09-29T10:20:22.026000Z,2016-11-08T10:22:32.026000Z,2016-11-28T10:23:52.026000Z,2016-12-31T10:34:32.026000Z,2025-07-09,2025-08-05,2025-09-12,2025-10-07,44.885885157136265,8.555283114570786,32TMQ,EPSG:32632
EMSR192_14_32TMQ_x466165_y4961405,ERRORE | ERRORE,2016-09-29T05:35:39.275165Z,2016-11-06T17:14:00.090549Z,2016-11-28T05:35:38.780199Z,2016-12-30T17:14:40.328078Z,2025-02-09,2025-03-06,2025-04-10,2025-05-05,44.79382684434417,8.588355854682574,EPSG:32632,2016-09-29T10:20:22.026000Z,2016-11-08T10:22:32.026000Z,2016-11-28T10:23:52.026000Z,2016-12-31T10:34:32.026000Z,2025-02-14,2025-03-06,2025-04-05,2025-05-15,44.79382684434417,8.588355854682574,32TMQ,EPSG:32632
EMSR192_14_32TMQ_x466165_y4963965,ERRORE | ERRORE,2016-09-29T05:35:39.275165Z,2016-11-06T17:14:00.090549Z,2016-11-28T05:35:38.780199Z,2016-12-30T17:14:40.328078Z,2025-06-09,2025-07-08,2025-08-09,2025-09-06,44.81687197051309,8.588191927642201,EPSG:32632,2016-09-29T10:20:22.026000Z,2016-11-08T10:22:32.026000Z,2016-11-28T10:23:52.026000Z,2016-12-31T10:34:32.026000Z,2025-06-09,2025-07-09,2025-08-05,2025-09-07,44.81687197051309,8.588191927642201,32TMQ,EPSG:32632
EMSR192_14_32TMQ_x466165_y4971645,ERRORE | ERRORE,2016-09-29T05:35:39.275165Z,2016-11-06T17:14:00.090549Z,2016-11-28T05:35:38.780199Z,2016-12-30T17:14:40.328078Z,2024-12-05,2025-01-05,2025-02-10,2025-03-06,44.88600678587182,8.587698963015724,EPSG:32632,2016-09-29T10:20:22.026000Z,2016-11-08T10:22:32.026000Z,2016-11-28T10:23:52.026000Z,2016-12-31T10:34:32.026000Z,2024-12-21,2025-01-15,2025-02-14,2025-03-06,44.88600678587182,8.587698963015724,32TMQ,EPSG:32632
EMSR192_14_32TMQ_x466165_y4966525,ERRORE | ERRORE,2016-09-29T05:35:39.275165Z,2016-11-06T17:14:00.090549Z,2016-11-28T05:35:38.780199Z,2016-12-30T17:14:40.328078Z,2025-04-11,2025-05-05,2025-06-10,2025-07-08,44.83991700282446,8.588027803543229,EPSG:32632,2016-09-29T10:20:22.026000Z,2016-11-08T10:22:32.026000Z,2016-11-28T10:23:52.026000Z,2016-12-31T10:34:32.026000Z,2025-04-05,2025-05-15,2025-06-09,2025-07-09,44.83991700282446,8.588027803543229,32TMQ,EPSG:32632
EMSR192_14_32TMQ_x466165_y4969085,ERRORE | ERRORE,2016-09-29T05:35:39.275165Z,2016-11-06T17:14:00.090549Z,2016-11-28T05:35:38.780199Z,2016-12-30T17:14:40.328078Z,2025-02-10,2025-03-06,2025-04-11,2025-05-05,44.86296194127759,8.587863482097365,EPSG:32632,2016-09-29T10:20:22.026000Z,2016-11-08T10:22:32.026000Z,2016-11-28T10:23:52.026000Z,2016-12-31T10:34:32.026000Z,2025-02-14,2025-03-06,2025-04-05,2025-05-15,44.86296194127759,8.587863482097365,32TMQ,EPSG:32632
EMSR192_14_32TMQ_x466165_y4974205,ERRORE | ERRORE,2016-09-29T05:35:39.275165Z,2016-11-06T17:14:00.090549Z,2016-11-28T05:35:38.780199Z,2016-12-30T17:14:40.328078Z,2025-06-10,2025-07-08,2025-08-09,2025-09-06,44.90905153660661,8.587534246008813,EPSG:32632,2016-09-29T10:20:22.026000Z,2016-11-08T10:22:32.026000Z,2016-11-28T10:23:52.026000Z,2016-12-31T10:34:32.026000Z,2025-06-09,2025-07-09,2025-08-08,2025-09-12,44.90905153660661,8.587534246008813,32TMQ,EPSG:32632
EMSR192_14_32TMQ_x468725_y4963965,ERRORE | ERRORE,2016-09-29T05:35:39.275165Z,2016-11-06T17:14:00.090549Z,2016-11-28T05:35:38.780199Z,2016-12-30T17:14:40.328078Z,2025-03-05,2025-04-10,2025-05-05,2025-06-09,44.81698412945183,8.620569218375294,EPSG:32632,2016-09-29T10:20:22.026000Z,2016-11-08T10:22:32.026000Z,2016-11-28T10:23:52.026000Z,2016-12-31T10:34:32.026000Z,2025-03-06,2025-04-05,2025-05-15,2025-06-09,44.81698412945183,8.620569218375294,32TMQ,EPSG:32632
EMSR192_14_32TMQ_x468725_y4966525,ERRORE | ERRORE,2016-09-29T05:35:39.275165Z,2016-11-06T17:14:00.090549Z,2016-11-28T05:35:38.780199Z,2016-12-30T17:14:40.328078Z,2024-12-05,2025-01-05,2025-02-09,2025-03-05,44.84002925141809,8.62041799730045,EPSG:32632,2016-09-29T10:20:22.026000Z,2016-11-08T10:22:32.026000Z,2016-11-28T10:23:52.026000Z,2016-12-31T10:34:32.026000Z,2024-12-11,2025-01-15,2025-02-14,2025-03-06,44.84002925141809,8.62041799730045,32TMQ,EPSG:32632
EMSR192_14_32TMQ_x468725_y4974205,ERRORE | ERRORE,2016-09-29T05:35:39.275165Z,2016-11-06T17:14:00.090549Z,2016-11-28T05:35:38.780199Z,2016-12-30T17:14:40.328078Z,2025-07-08,2025-08-08,2025-09-06,2025-10-07,44.90916405459068,8.619963242013137,EPSG:32632,2016-09-29T10:20:22.026000Z,2016-11-08T10:22:32.026000Z,2016-11-28T10:23:52.026000Z,2016-12-31T10:34:32.026000Z,2025-07-09,2025-08-08,2025-09-12,2025-10-07,44.90916405459068,8.619963242013137,32TMQ,EPSG:32632
EMSR192_14_32TMQ_x468725_y4971645,ERRORE | ERRORE,2016-09-29T05:35:39.275165Z,2016-11-06T17:14:00.090549Z,2016-11-28T05:35:38.780199Z,2016-12-30T17:14:40.328078Z,2025-05-05,2025-06-09,2025-07-08,2025-08-08,44.886119213988,8.620115009385827,EPSG:32632,2016-09-29T10:20:22.026000Z,2016-11-08T10:22:32.026000Z,2016-11-28T10:23:52.026000Z,2016-12-31T10:34:32.026000Z,2025-05-07,2025-06-09,2025-07-09,2025-08-05,44.886119213988,8.620115009385827,32TMQ,EPSG:32632
EMSR192_18_32TLQ_x395595_y4982525,ERRORE | ERRORE,2016-09-29T05:35:39.275165Z,2016-10-29T05:34:54.750639Z,2016-11-27T05:43:08.602717Z,2016-12-09T05:43:02.792406Z,2025-05-09,2025-06-07,2025-07-08,2025-08-06,44.97720241282137,7.6920165149500255,EPSG:32632,2016-09-29T10:20:22.026000Z,2016-10-29T10:21:32.026000Z,2016-12-01T10:34:12.026000Z,2016-12-08T10:24:22.026000Z,2025-05-08,2025-06-12,2025-07-09,2025-08-05,44.97720241282137,7.6920165149500255,32TLQ,EPSG:32632
EMSR192_16_32TLQ_x397525_y4995065,ERRORE | ERRORE,2016-09-29T05:35:39.275165Z,2016-10-29T05:34:54.750639Z,2016-11-27T05:43:08.602717Z,2016-12-09T05:43:02.792406Z,2025-05-09,2025-06-07,2025-07-08,2025-08-06,45.09033517487698,7.713962696480171,EPSG:32632,2016-09-29T10:20:22.026000Z,2016-10-29T10:21:32.026000Z,2016-11-28T10:23:52.026000Z,2016-12-08T10:24:22.026000Z,2025-05-15,2025-06-09,2025-07-07,2025-08-05,45.09033517487698,7.713962696480171,32TLQ,EPSG:32632
EMSR192_16_32TLQ_x394965_y4995065,ERRORE | ERRORE,2016-09-29T05:35:39.275165Z,2016-10-29T05:34:54.750639Z,2016-11-27T05:43:08.602717Z,2016-12-09T05:43:02.792406Z,2025-05-09,2025-06-07,2025-07-08,2025-08-06,45.089964249330464,7.681439054228575,EPSG:32632,2016-09-29T10:20:22.026000Z,2016-10-29T10:21:32.026000Z,2016-11-28T10:23:52.026000Z,2016-12-08T10:24:22.026000Z,2025-05-15,2025-06-12,2025-07-07,2025-08-05,45.089964249330464,7.681439054228575,32TLQ,EPSG:32632
EMSR192_19_32TMQ_x418285_y4917965,ERRORE | ERRORE,2016-09-29T05:35:39.275165Z,2016-11-05T17:22:59.216839Z,2016-11-28T05:35:38.780199Z,2016-12-29T17:22:11.054542Z,2025-04-15,2025-05-09,2025-06-14,2025-07-08,44.399030860242846,7.9898903562066,EPSG:32632,2016-09-29T10:20:22.026000Z,2016-11-08T10:22:32.026000Z,2016-12-01T10:34:12.026000Z,2016-12-31T10:34:32.026000Z,2025-04-05,2025-05-08,2025-06-07,2025-07-09,44.399030860242846,7.9898903562066,32TMQ,EPSG:32632
EMSR192_16_32TLQ_x397525_y4992505,ERRORE | ERRORE,2016-09-29T05:35:39.275165Z,2016-10-29T05:34:54.750639Z,2016-11-27T05:43:08.602717Z,2016-12-09T05:43:02.792406Z,2025-06-07,2025-07-08,2025-08-06,2025-09-06,45.06729637299469,7.714479487167007,EPSG:32632,2016-09-29T10:20:22.026000Z,2016-10-29T10:21:32.026000Z,2016-11-28T10:23:52.026000Z,2016-12-08T10:24:22.026000Z,2025-06-09,2025-07-09,2025-08-05,2025-09-05,45.06729637299469,7.714479487167007,32TLQ,EPSG:32632
EMSR192_19_32TMQ_x420845_y4917965,ERRORE | ERRORE,2016-09-29T05:35:39.275165Z,2016-11-05T17:22:59.216839Z,2016-11-28T05:35:38.780199Z,2016-12-29T17:22:11.054542Z,2025-10-12,2025-11-05,2025-12-11,2026-01-05,44.39931060568527,8.022032325889162,EPSG:32632,2016-09-29T10:20:22.026000Z,2016-11-08T10:22:32.026000Z,2016-12-01T10:34:12.026000Z,2016-12-31T10:34:32.026000Z,2025-10-05,2025-11-11,2025-12-09,2026-01-08,44.39931060568527,8.022032325889162,32TMQ,EPSG:32632
EMSR192_1_32TLQ_x385165_y4924705,ERRORE | ERRORE,2016-09-29T05:35:39.275165Z,2016-10-29T05:34:54.750639Z,2016-11-28T05:35:38.780199Z,2016-12-10T05:35:38.378559Z,2025-04-15,2025-05-09,2025-06-14,2025-07-08,44.45525677396445,7.572626146085672,EPSG:32632,2016-09-29T10:20:22.026000Z,2016-10-29T10:21:32.026000Z,2016-12-01T10:34:12.026000Z,2016-12-08T10:24:22.026000Z,2025-04-05,2025-05-08,2025-06-09,2025-07-09,44.45525677396445,7.572626146085672,32TLQ,EPSG:32632
EMSR192_14_32TMQ_x468725_y4969085,ERRORE | ERRORE,2016-09-29T05:35:39.275165Z,2016-11-06T17:14:00.090549Z,2016-11-28T05:35:38.780199Z,2016-12-30T17:14:40.328078Z,2023-10-06,2023-11-05,2023-12-05,2024-01-10,44.86307427959699,8.620266594392687,EPSG:32632,2016-09-29T10:20:22.026000Z,2016-11-08T10:22:32.026000Z,2016-11-28T10:23:52.026000Z,2016-12-31T10:34:32.026000Z,2023-10-08,2023-11-07,2023-12-07,2024-01-11,44.86307427959699,8.620266594392687,32TMQ,EPSG:32632
EMSR192_1_32TLQ_x385165_y4929825,ERRORE | ERRORE,2016-09-29T05:35:39.275165Z,2016-10-29T05:34:54.750639Z,2016-11-28T05:35:38.780199Z,2016-12-10T05:35:38.378559Z,2025-05-09,2025-06-14,2025-07-08,2025-08-13,44.5013365297636,7.571502085334004,EPSG:32632,2016-09-29T10:20:22.026000Z,2016-10-29T10:21:32.026000Z,2016-12-01T10:34:12.026000Z,2016-12-08T10:24:22.026000Z,2025-05-08,2025-06-09,2025-07-09,2025-08-05,44.5013365297636,7.571502085334004,32TLQ,EPSG:32632
EMSR192_18_32TLQ_x393035_y4982525,ERRORE | ERRORE,2016-09-29T05:35:39.275165Z,2016-10-29T05:34:54.750639Z,2016-11-27T05:43:08.602717Z,2016-12-09T05:43:02.792406Z,2023-12-10,2024-01-08,2024-02-08,2024-03-08,44.97682598239021,7.659557175266016,EPSG:32632,2016-09-29T10:20:22.026000Z,2016-10-29T10:21:32.026000Z,2016-12-01T10:34:12.026000Z,2016-12-08T10:24:22.026000Z,2023-12-15,2024-01-24,2024-02-05,2024-03-14,44.97682598239021,7.659557175266016,32TLQ,EPSG:32632
EMSR192_1_32TLQ_x387725_y4924705,ERRORE | ERRORE,2016-09-29T05:35:39.275165Z,2016-10-29T05:34:54.750639Z,2016-11-28T05:35:38.780199Z,2016-12-10T05:35:38.378559Z,2025-03-10,2025-04-15,2025-05-09,2025-06-14,44.455654317701054,7.604794047514764,EPSG:32632,2016-09-29T10:20:22.026000Z,2016-10-29T10:21:32.026000Z,2016-12-01T10:34:12.026000Z,2016-12-08T10:24:22.026000Z,2025-03-19,2025-04-05,2025-05-08,2025-06-09,44.455654317701054,7.604794047514764,32TLQ,EPSG:32632
EMSR192_1_32TLQ_x387725_y4929825,ERRORE | ERRORE,2016-09-29T05:35:39.275165Z,2016-10-29T05:34:54.750639Z,2016-11-28T05:35:38.780199Z,2016-12-10T05:35:38.378559Z,2025-05-09,2025-06-14,2025-07-08,2025-08-13,44.50173470926828,7.603695298785543,EPSG:32632,2016-09-29T10:20:22.026000Z,2016-10-29T10:21:32.026000Z,2016-12-01T10:34:12.026000Z,2016-12-08T10:24:22.026000Z,2025-05-15,2025-06-09,2025-07-09,2025-08-05,44.50173470926828,7.603695298785543,32TLQ,EPSG:32632
