Nome_Serie,Data_1_org_SAR,Data_2_org_SAR,Data_3_org_SAR,Data_4_org_SAR,Data_1_SAR,Data_2_SAR,Data_3_SAR,Data_4_SAR,Lat_Centro_SAR,Lon_Centro_SAR,EPSG_SAR,Data_1_org_OPT,Data_2_org_OPT,Data_3_org_OPT,Data_4_org_OPT,Data_1_OPT,Data_2_OPT,Data_3_OPT,Data_4_OPT,Lat_Centro_OPT,Lon_Centro_OPT,MGRS_Tile_OPT,EPSG_OPT,month
EMSR186_20_17SPT_x639025_y3743535,,,,,,,,,,,,2016-08-22T15:59:02.026000Z,2016-10-01T16:00:52.026000Z,2016-10-08T15:51:42.026000Z,2016-11-10T16:05:02.026000Z,,,,,33.8112413326145,-79.48415665318994,17SPT,EPSG:32617,3
EMSR186_20_17SPT_x639025_y3746095,,,,,,,,,,,,2016-08-22T15:59:02.026000Z,2016-10-01T16:00:52.026000Z,2016-10-08T15:51:42.026000Z,2016-11-10T16:05:02.026000Z,,,,,33.83432232587481,-79.48374925627867,17SPT,EPSG:32617,12
EMSR186_20_17SPT_x639025_y3751215,,,,,,,,,,,,2016-08-22T15:59:02.026000Z,2016-10-01T16:00:52.026000Z,2016-10-08T15:51:42.026000Z,2016-11-10T16:05:02.026000Z,,,,,33.88048403973517,-79.48293306966116,17SPT,EPSG:32617,12
EMSR186_20_17SPT_x639025_y3766575,,,,,,,,,,,,2016-08-22T15:59:02.026000Z,2016-10-01T16:00:52.026000Z,2016-10-08T15:51:42.026000Z,2016-11-10T16:05:02.026000Z,,,,,34.01896699757452,-79.48047333097531,17SPT,EPSG:32617,7
EMSR186_20_17SPT_x639025_y3774255,,,,,,,,,,,,2016-08-22T15:59:02.026000Z,2016-10-01T16:00:52.026000Z,2016-10-08T15:51:42.026000Z,2016-11-10T16:05:02.026000Z,,,,,34.08820724645531,-79.47923714833126,17SPT,EPSG:32617,5
EMSR186_20_17SPT_x639025_y3789615,,,,,,,,,,,,2016-08-22T15:59:02.026000Z,2016-10-01T16:00:52.026000Z,2016-10-08T15:51:42.026000Z,2016-11-10T16:05:02.026000Z,,,,2015-11-16,34.22668527957318,-79.47675208718049,17SPT,EPSG:32617,3
EMSR186_20_17SPT_x641585_y3740975,,,,,,,,,,,,2016-08-22T15:59:02.026000Z,2016-10-01T16:00:52.026000Z,2016-10-08T15:51:42.026000Z,2016-11-10T16:05:02.026000Z,,,,,33.78781757059147,-79.45692069860914,17SPT,EPSG:32617,2
EMSR186_20_17SPT_x641585_y3746095,,,,,,,,,,,,2016-08-22T15:59:02.026000Z,2016-10-01T16:00:52.026000Z,2016-10-08T15:51:42.026000Z,2016-11-10T16:05:02.026000Z,,,,,33.83397905372057,-79.45609152853275,17SPT,EPSG:32617,2
EMSR186_20_17SPT_x641585_y3748655,,,,,,,,,,,,2016-08-22T15:59:02.026000Z,2016-10-01T16:00:52.026000Z,2016-10-08T15:51:42.026000Z,2016-11-10T16:05:02.026000Z,,,,,33.85705965875427,-79.45567623492877,17SPT,EPSG:32617,7
EMSR186_20_17SPT_x641585_y3751215,,,,,,,,,,,,2016-08-22T15:59:02.026000Z,2016-10-01T16:00:52.026000Z,2016-10-08T15:51:42.026000Z,2016-11-10T16:05:02.026000Z,,,,,33.88014017272142,-79.45526046826231,17SPT,EPSG:32617,7
EMSR186_20_17SPT_x641585_y3756335,,,,,,,,,,,,2016-08-22T15:59:02.026000Z,2016-10-01T16:00:52.026000Z,2016-10-08T15:51:42.026000Z,2016-11-10T16:05:02.026000Z,,,,,33.92630092731845,-79.45442751368049,17SPT,EPSG:32617,4
EMSR186_20_17SPT_x641585_y3761455,,,,,,,,,,,,2016-08-22T15:59:02.026000Z,2016-10-01T16:00:52.026000Z,2016-10-08T15:51:42.026000Z,2016-11-10T16:05:02.026000Z,,,,,33.97246131723684,-79.45359266065562,17SPT,EPSG:32617,3
EMSR186_20_17SPT_x641585_y3766575,,,,,,,,,,,,2016-08-22T15:59:02.026000Z,2016-10-01T16:00:52.026000Z,2016-10-08T15:51:42.026000Z,2016-11-10T16:05:02.026000Z,,,,,34.01862134220249,-79.45275590504153,17SPT,EPSG:32617,1
EMSR186_20_17SPT_x641585_y3776815,,,,,,,,,,,,2016-08-22T15:59:02.026000Z,2016-10-01T16:00:52.026000Z,2016-10-08T15:51:42.026000Z,2016-11-10T16:05:02.026000Z,,,,,34.11094029618311,-79.4510766693884,17SPT,EPSG:32617,12
EMSR186_20_17SPT_x641585_y3781935,,,,,,,,,,,,2016-08-22T15:59:02.026000Z,2016-10-01T16:00:52.026000Z,2016-10-08T15:51:42.026000Z,2016-11-10T16:05:02.026000Z,,,,,34.15709922465369,-79.45023418098421,17SPT,EPSG:32617,5
EMSR186_20_17SPT_x641585_y3784495,,,,,,,,,,,,2016-08-22T15:59:02.026000Z,2016-10-01T16:00:52.026000Z,2016-10-08T15:51:42.026000Z,2016-11-10T16:05:02.026000Z,,,,,34.18017855164031,-79.44981221730063,17SPT,EPSG:32617,6
EMSR186_20_17SPT_x641585_y3789615,,,,,,,,,,,,2016-08-22T15:59:02.026000Z,2016-10-01T16:00:52.026000Z,2016-10-08T15:51:42.026000Z,2016-11-10T16:05:02.026000Z,,,,2015-11-16,34.226336930947234,-79.44896684833571,17SPT,EPSG:32617,7
EMSR186_20_17SPT_x644145_y3743535,,,,,,,,,,,,2016-08-22T15:59:02.026000Z,2016-10-01T16:00:52.026000Z,2016-10-08T15:51:42.026000Z,2016-11-10T16:05:02.026000Z,,,,,33.810549187757125,-79.42885651802175,17SPT,EPSG:32617,4
EMSR186_20_17SPT_x644145_y3746095,,,,,,,,,,,,2016-08-22T15:59:02.026000Z,2016-10-01T16:00:52.026000Z,2016-10-08T15:51:42.026000Z,2016-11-10T16:05:02.026000Z,,,,,33.83362958126274,-79.42843427333499,17SPT,EPSG:32617,9
EMSR186_20_17SPT_x644145_y3748655,,,,,,,,,,,,2016-08-22T15:59:02.026000Z,2016-10-01T16:00:52.026000Z,2016-10-08T15:51:42.026000Z,2016-11-10T16:05:02.026000Z,,,,,33.85670988357671,-79.42801154764916,17SPT,EPSG:32617,8
EMSR186_20_17SPT_x644145_y3756335,,,,,,,,,,,,2016-08-22T15:59:02.026000Z,2016-10-01T16:00:52.026000Z,2016-10-08T15:51:42.026000Z,2016-11-10T16:05:02.026000Z,,,,,33.925950243022065,-79.42674047935897,17SPT,EPSG:32617,6
EMSR186_20_17SPT_x644145_y3771695,,,,,,,,,,,,2016-08-22T15:59:02.026000Z,2016-10-01T16:00:52.026000Z,2016-10-08T15:51:42.026000Z,2016-11-10T16:05:02.026000Z,,,,,34.064428495068995,-79.42418528485751,17SPT,EPSG:32617,4
EMSR186_20_17SPT_x644145_y3781935,,,,,,,,,,,,2016-08-22T15:59:02.026000Z,2016-10-01T16:00:52.026000Z,2016-10-08T15:51:42.026000Z,2016-11-10T16:05:02.026000Z,,,,,34.15674549949542,-79.42247210342333,17SPT,EPSG:32617,12
EMSR186_20_17SPT_x644145_y3784495,,,,,,,,,,,,2016-08-22T15:59:02.026000Z,2016-10-01T16:00:52.026000Z,2016-10-08T15:51:42.026000Z,2016-11-10T16:05:02.026000Z,,,,,34.17982452150441,-79.42204258837613,17SPT,EPSG:32617,6
EMSR186_20_17SPT_x644145_y3787055,,,,,,,,,,,,2016-08-22T15:59:02.026000Z,2016-10-01T16:00:52.026000Z,2016-10-08T15:51:42.026000Z,2016-11-10T16:05:02.026000Z,,,,2015-11-16,34.202903451806186,-79.42161258438215,17SPT,EPSG:32617,7
EMSR186_20_17SPT_x644145_y3789615,,,,,,,,,,,,2016-08-22T15:59:02.026000Z,2016-10-01T16:00:52.026000Z,2016-10-08T15:51:42.026000Z,2016-11-10T16:05:02.026000Z,,,,2015-11-16,34.22598229036677,-79.4211820909041,17SPT,EPSG:32617,3
EMSR186_20_17SPT_x646705_y3743535,,,,,,,,,,,,2016-08-22T15:59:02.026000Z,2016-10-01T16:00:52.026000Z,2016-10-08T15:51:42.026000Z,2016-11-10T16:05:02.026000Z,,,,,33.81019382327689,-79.40120716693147,17SPT,EPSG:32617,2
EMSR186_20_17SPT_x646705_y3751215,,,,,,,,,,,,2016-08-22T15:59:02.026000Z,2016-10-01T16:00:52.026000Z,2016-10-08T15:51:42.026000Z,2016-11-10T16:05:02.026000Z,,,,,33.8794338059207,-79.39991669466613,17SPT,EPSG:32617,9
EMSR186_20_17SPT_x646705_y3753775,,,,,,,,,,,,2016-08-22T15:59:02.026000Z,2016-10-01T16:00:52.026000Z,2016-10-08T15:51:42.026000Z,2016-11-10T16:05:02.026000Z,,,,,33.90251361733414,-79.39948555692546,17SPT,EPSG:32617,3
EMSR186_20_17SPT_x646705_y3756335,,,,,,,,,,,,2016-08-22T15:59:02.026000Z,2016-10-01T16:00:52.026000Z,2016-10-08T15:51:42.026000Z,2016-11-10T16:05:02.026000Z,,,,,33.9255933372889,-79.3990539281354,17SPT,EPSG:32617,7
EMSR186_20_17SPT_x646705_y3758895,,,,,,,,,,,,2016-08-22T15:59:02.026000Z,2016-10-01T16:00:52.026000Z,2016-10-08T15:51:42.026000Z,2016-11-10T16:05:02.026000Z,,,,,33.94867296575022,-79.39862180776059,17SPT,EPSG:32617,7
EMSR186_20_17SPT_x646705_y3766575,,,,,,,,,,,,2016-08-22T15:59:02.026000Z,2016-10-01T16:00:52.026000Z,2016-10-08T15:51:42.026000Z,2016-11-10T16:05:02.026000Z,,,,,34.01791130182612,-79.39732249175988,17SPT,EPSG:32617,2
EMSR186_20_17SPT_x646705_y3769135,,,,,,,,,,,,2016-08-22T15:59:02.026000Z,2016-10-01T16:00:52.026000Z,2016-10-08T15:51:42.026000Z,2016-11-10T16:05:02.026000Z,,,,,34.04099056396659,-79.39688839967361,17SPT,EPSG:32617,7
EMSR186_20_17SPT_x646705_y3771695,,,,,,,,,,,,2016-08-22T15:59:02.026000Z,2016-10-01T16:00:52.026000Z,2016-10-08T15:51:42.026000Z,2016-11-10T16:05:02.026000Z,,,,,34.06406973444033,-79.39645381331167,17SPT,EPSG:32617,2
EMSR186_20_17SPT_x646705_y3781935,,,,,,,,,,,,2016-08-22T15:59:02.026000Z,2016-10-01T16:00:52.026000Z,2016-10-08T15:51:42.026000Z,2016-11-10T16:05:02.026000Z,,,,,34.15638549897856,-79.39471051427272,17SPT,EPSG:32617,8
EMSR186_20_17SPT_x646705_y3784495,,,,,,,,,,,,2016-08-22T15:59:02.026000Z,2016-10-01T16:00:52.026000Z,2016-10-08T15:51:42.026000Z,2016-11-10T16:05:02.026000Z,,,,,34.17946421060194,-79.39427344839825,17SPT,EPSG:32617,5
EMSR186_20_17SPT_x646705_y3787055,,,,,,,,,,,,2016-08-22T15:59:02.026000Z,2016-10-01T16:00:52.026000Z,2016-10-08T15:51:42.026000Z,2016-11-10T16:05:02.026000Z,,,,,34.20254283035223,-79.3938358849878,17SPT,EPSG:32617,12
EMSR186_20_17SPT_x649265_y3743535,,,,,,,,,,,,2016-08-22T15:59:02.026000Z,2016-10-01T16:00:52.026000Z,2016-10-08T15:51:42.026000Z,2016-11-10T16:05:02.026000Z,,,,,33.80983226457581,-79.37355830475829,17SPT,EPSG:32617,4
EMSR186_20_17SPT_x649265_y3764015,,,,,,,,,,,,2016-08-22T15:59:02.026000Z,2016-10-01T16:00:52.026000Z,2016-10-08T15:51:42.026000Z,2016-11-10T16:05:02.026000Z,,,,,33.99446787839261,-79.37004761023712,17SPT,EPSG:32617,2
EMSR186_20_17SPT_x649265_y3766575,,,,,,,,,,,,2016-08-22T15:59:02.026000Z,2016-10-01T16:00:52.026000Z,2016-10-08T15:51:42.026000Z,2016-11-10T16:05:02.026000Z,,,,,34.017546917546845,-79.36960652146037,17SPT,EPSG:32617,6
EMSR186_20_17SPT_x649265_y3769135,,,,,,,,,,,,2016-08-22T15:59:02.026000Z,2016-10-01T16:00:52.026000Z,2016-10-08T15:51:42.026000Z,2016-11-10T16:05:02.026000Z,,,,,34.040625864901834,-79.36916493042523,17SPT,EPSG:32617,6
EMSR186_20_17SPT_x649265_y3771695,,,,,,,,,,,,2016-08-22T15:59:02.026000Z,2016-10-01T16:00:52.026000Z,2016-10-08T15:51:42.026000Z,2016-11-10T16:05:02.026000Z,,,,,34.06370472042276,-79.36872283658235,17SPT,EPSG:32617,12
EMSR186_20_17SPT_x649265_y3787055,,,,,,,,,,,,2016-08-22T15:59:02.026000Z,2016-10-01T16:00:52.026000Z,2016-10-08T15:51:42.026000Z,2016-11-10T16:05:02.026000Z,,,,2015-11-16,34.202175923090216,-79.366059683676,17SPT,EPSG:32617,6
EMSR186_20_17SPT_x649265_y3789615,,,,,,,,,,,,2016-08-22T15:59:02.026000Z,2016-10-01T16:00:52.026000Z,2016-10-08T15:51:42.026000Z,2016-11-10T16:05:02.026000Z,,,,2015-11-16,34.22525413480229,-79.36561405471541,17SPT,EPSG:32617,1
EMSR186_20_17SPT_x651825_y3743535,,,,,,,,,,,,2016-08-22T15:59:02.026000Z,2016-10-01T16:00:52.026000Z,2016-10-08T15:51:42.026000Z,2016-11-10T16:05:02.026000Z,,,,,33.80946451202186,-79.34590993994193,17SPT,EPSG:32617,6
EMSR186_20_17SPT_x651825_y3746095,,,,,,,,,,,,2016-08-22T15:59:02.026000Z,2016-10-01T16:00:52.026000Z,2016-10-08T15:51:42.026000Z,2016-11-10T16:05:02.026000Z,,,,,33.83254396565768,-79.34546542753341,17SPT,EPSG:32617,8
EMSR186_20_17SPT_x651825_y3748655,,,,,,,,,,,,2016-08-22T15:59:02.026000Z,2016-10-01T16:00:52.026000Z,2016-10-08T15:51:42.026000Z,2016-11-10T16:05:02.026000Z,,,,,33.8556233276062,-79.34502040877915,17SPT,EPSG:32617,8
EMSR186_20_17SPT_x651825_y3751215,,,,,,,,,,,,2016-08-22T15:59:02.026000Z,2016-10-01T16:00:52.026000Z,2016-10-08T15:51:42.026000Z,2016-11-10T16:05:02.026000Z,,,,,33.878702597832074,-79.34457488312822,17SPT,EPSG:32617,3
EMSR186_20_17SPT_x651825_y3753775,,,,,,,,,,,,2016-08-22T15:59:02.026000Z,2016-10-01T16:00:52.026000Z,2016-10-08T15:51:42.026000Z,2016-11-10T16:05:02.026000Z,,,,,33.901781776299906,-79.3441288500287,17SPT,EPSG:32617,2
EMSR186_20_17SPT_x651825_y3756335,,,,,,,,,,,,2016-08-22T15:59:02.026000Z,2016-10-01T16:00:52.026000Z,2016-10-08T15:51:42.026000Z,2016-11-10T16:05:02.026000Z,,,,,33.92486086297437,-79.34368230892778,17SPT,EPSG:32617,1
EMSR186_20_17SPT_x651825_y3758895,,,,,,,,,,,,2016-08-22T15:59:02.026000Z,2016-10-01T16:00:52.026000Z,2016-10-08T15:51:42.026000Z,2016-11-10T16:05:02.026000Z,,,,,33.947939857820245,-79.34323525927162,17SPT,EPSG:32617,7
EMSR186_20_17SPT_x651825_y3761455,,,,,,,,,,,,2016-08-22T15:59:02.026000Z,2016-10-01T16:00:52.026000Z,2016-10-08T15:51:42.026000Z,2016-11-10T16:05:02.026000Z,,,,2015-11-16,33.97101876080228,-79.34278770050545,17SPT,EPSG:32617,1
EMSR186_20_17SPT_x651825_y3766575,,,,,,,,,,,,2016-08-22T15:59:02.026000Z,2016-10-01T16:00:52.026000Z,2016-10-08T15:51:42.026000Z,2016-11-10T16:05:02.026000Z,,,,,34.0171762910342,-79.34189105341908,17SPT,EPSG:32617,3
EMSR186_20_17SPT_x651825_y3771695,,,,,,,,,,,,2016-08-22T15:59:02.026000Z,2016-10-01T16:00:52.026000Z,2016-10-08T15:51:42.026000Z,2016-11-10T16:05:02.026000Z,,,,,34.06333345338928,-79.34099236321097,17SPT,EPSG:32617,6
EMSR186_20_17SPT_x651825_y3774255,,,,,,,,,,,,2016-08-22T15:59:02.026000Z,2016-10-01T16:00:52.026000Z,2016-10-08T15:51:42.026000Z,2016-11-10T16:05:02.026000Z,,,,,34.08641189652545,-79.34054225053895,17SPT,EPSG:32617,5
EMSR186_20_17SPT_x651825_y3776815,,,,,,,,,,,,2016-08-22T15:59:02.026000Z,2016-10-01T16:00:52.026000Z,2016-10-08T15:51:42.026000Z,2016-11-10T16:05:02.026000Z,,,,,34.10949024758741,-79.34009162540777,17SPT,EPSG:32617,8
EMSR186_20_17SPT_x651825_y3779375,,,,,,,,,,,,2016-08-22T15:59:02.026000Z,2016-10-01T16:00:52.026000Z,2016-10-08T15:51:42.026000Z,2016-11-10T16:05:02.026000Z,,,,,34.13256850654027,-79.33964048725582,17SPT,EPSG:32617,6
EMSR186_20_17SPT_x651825_y3781935,,,,,,,,,,,,2016-08-22T15:59:02.026000Z,2016-10-01T16:00:52.026000Z,2016-10-08T15:51:42.026000Z,2016-11-10T16:05:02.026000Z,,,,,34.15564667334919,-79.33918883552049,17SPT,EPSG:32617,3
EMSR186_20_17SPT_x654385_y3740975,,,,,,,,,,,,2016-08-22T15:59:02.026000Z,2016-10-01T16:00:52.026000Z,2016-10-08T15:51:42.026000Z,2016-11-10T16:05:02.026000Z,,,,,33.78601134454928,-79.31871350058226,17SPT,EPSG:32617,7
EMSR186_20_17SPT_x654385_y3746095,,,,,,,,,,,,2016-08-22T15:59:02.026000Z,2016-10-01T16:00:52.026000Z,2016-10-08T15:51:42.026000Z,2016-11-10T16:05:02.026000Z,,,,,33.83216969560696,-79.31781014702649,17SPT,EPSG:32617,7
EMSR186_20_17SPT_x654385_y3751215,,,,,,,,,,,,2016-08-22T15:59:02.026000Z,2016-10-01T16:00:52.026000Z,2016-10-08T15:51:42.026000Z,2016-11-10T16:05:02.026000Z,,,,,33.87832767923214,-79.31690473429869,17SPT,EPSG:32617,3
EMSR186_20_17SPT_x654385_y3753775,,,,,,,,,,,,2016-08-22T15:59:02.026000Z,2016-10-01T16:00:52.026000Z,2016-10-08T15:51:42.026000Z,2016-11-10T16:05:02.026000Z,,,,,33.90140653316848,-79.31645125434443,17SPT,EPSG:32617,12
EMSR186_20_17SPT_x654385_y3764015,,,,,,,,,,,,2016-08-22T15:59:02.026000Z,2016-10-01T16:00:52.026000Z,2016-10-08T15:51:42.026000Z,2016-11-10T16:05:02.026000Z,,,,2015-11-16,33.9937210289096,-79.31463216413225,17SPT,EPSG:32617,3
EMSR186_20_17SPT_x654385_y3781935,,,,,,,,,,,,2016-08-22T15:59:02.026000Z,2016-10-01T16:00:52.026000Z,2016-10-08T15:51:42.026000Z,2016-11-10T16:05:02.026000Z,,,,,34.155267848992786,-79.31142876307564,17SPT,EPSG:32617,12
EMSR186_20_17SPT_x654385_y3784495,,,,,,,,,,,,2016-08-22T15:59:02.026000Z,2016-10-01T16:00:52.026000Z,2016-10-08T15:51:42.026000Z,2016-11-10T16:05:02.026000Z,,,,2015-11-16,34.17834559701621,-79.31096904803161,17SPT,EPSG:32617,9
EMSR186_20_17SPT_x656945_y3743535,,,,,,,,,,,,2016-08-22T15:59:02.026000Z,2016-10-01T16:00:52.026000Z,2016-10-08T15:51:42.026000Z,2016-11-10T16:05:02.026000Z,,,,2015-11-13,33.80871042685882,-79.29061473613395,17SPT,EPSG:32617,1
EMSR186_20_17SPT_x656945_y3746095,,,,,,,,,,,,2016-08-22T15:59:02.026000Z,2016-10-01T16:00:52.026000Z,2016-10-08T15:51:42.026000Z,2016-11-10T16:05:02.026000Z,,,,2015-11-13,33.83178922709487,-79.29015538131216,17SPT,EPSG:32617,7
EMSR186_20_17SPT_x656945_y3748655,,,,,,,,,,,,2016-08-22T15:59:02.026000Z,2016-10-01T16:00:52.026000Z,2016-10-08T15:51:42.026000Z,2016-11-10T16:05:02.026000Z,,,,2015-11-13,33.854867935299104,-79.28969550325158,17SPT,EPSG:32617,4
EMSR186_20_17SPT_x656945_y3756335,,,,,,,,,,,,2016-08-22T15:59:02.026000Z,2016-10-01T16:00:52.026000Z,2016-10-08T15:51:42.026000Z,2016-11-10T16:05:02.026000Z,,,,,33.92410350736231,-79.28831272393946,17SPT,EPSG:32617,12
EMSR186_20_17SPT_x656945_y3764015,,,,,,,,,,,,2016-08-22T15:59:02.026000Z,2016-10-01T16:00:52.026000Z,2016-10-08T15:51:42.026000Z,2016-11-10T16:05:02.026000Z,,,,,33.99333824984981,-79.28692521492485,17SPT,EPSG:32617,8
EMSR186_20_17SPT_x656945_y3766575,,,,,,,,,,,,2016-08-22T15:59:02.026000Z,2016-10-01T16:00:52.026000Z,2016-10-08T15:51:42.026000Z,2016-11-10T16:05:02.026000Z,,,,,34.01641631282892,-79.28646165819744,17SPT,EPSG:32617,8
EMSR186_20_17SPT_x656945_y3771695,,,,,,,,,,,,2016-08-22T15:59:02.026000Z,2016-10-01T16:00:52.026000Z,2016-10-08T15:51:42.026000Z,2016-11-10T16:05:02.026000Z,,,,2015-11-16,34.06257216179857,-79.28553296070272,17SPT,EPSG:32617,1
EMSR186_20_17SPT_x656945_y3774255,,,,,,,,,,,,2016-08-22T15:59:02.026000Z,2016-10-01T16:00:52.026000Z,2016-10-08T15:51:42.026000Z,2016-11-10T16:05:02.026000Z,,,,2015-11-16,34.085649947718046,-79.28506781877984,17SPT,EPSG:32617,3
EMSR186_20_17SPT_x656945_y3776815,,,,,,,,,,,,2016-08-22T15:59:02.026000Z,2016-10-01T16:00:52.026000Z,2016-10-08T15:51:42.026000Z,2016-11-10T16:05:02.026000Z,,,,2015-11-16,34.10872764121338,-79.28460214730121,17SPT,EPSG:32617,3
EMSR186_20_17SPT_x656945_y3781935,,,,,,,,,,,,2016-08-22T15:59:02.026000Z,2016-10-01T16:00:52.026000Z,2016-10-08T15:51:42.026000Z,2016-11-10T16:05:02.026000Z,,,,2015-11-16,34.154882750789994,-79.28366921335447,17SPT,EPSG:32617,8
EMSR186_20_17SPT_x656945_y3784495,,,,,,,,,,,,2016-08-22T15:59:02.026000Z,2016-10-01T16:00:52.026000Z,2016-10-08T15:51:42.026000Z,2016-11-10T16:05:02.026000Z,,,,2015-11-16,34.177960166800624,-79.28320194972265,17SPT,EPSG:32617,6
EMSR186_20_17SPT_x656945_y3787055,,,,,,,,,,,,2016-08-22T15:59:02.026000Z,2016-10-01T16:00:52.026000Z,2016-10-08T15:51:42.026000Z,2016-11-10T16:05:02.026000Z,,,,2015-11-16,34.20103749024576,-79.28273415420774,17SPT,EPSG:32617,12
EMSR186_20_17SPT_x656945_y3789615,,,,,,,,,,,,2016-08-22T15:59:02.026000Z,2016-10-01T16:00:52.026000Z,2016-10-08T15:51:42.026000Z,2016-11-10T16:05:02.026000Z,,,,,34.2241147210902,-79.28226582622534,17SPT,EPSG:32617,6
EMSR186_20_17SPT_x659505_y3743535,,,,,,,,,,,,2016-08-22T15:59:02.026000Z,2016-10-01T16:00:52.026000Z,2016-10-08T15:51:42.026000Z,2016-11-10T16:05:02.026000Z,,,,2015-11-13,33.80832409501717,-79.26296791401707,17SPT,EPSG:32617,7
EMSR186_20_17SPT_x659505_y3746095,,,,,,,,,,,,2016-08-22T15:59:02.026000Z,2016-10-01T16:00:52.026000Z,2016-10-08T15:51:42.026000Z,2016-11-10T16:05:02.026000Z,,,,2015-11-13,33.83140256050878,-79.26250113883647,17SPT,EPSG:32617,4
EMSR186_20_17SPT_x659505_y3748655,,,,,,,,,,,,2016-08-22T15:59:02.026000Z,2016-10-01T16:00:52.026000Z,2016-10-08T15:51:42.026000Z,2016-11-10T16:05:02.026000Z,,,,2015-11-13,33.854480933792075,-79.26203383197205,17SPT,EPSG:32617,4
EMSR186_20_17SPT_x659505_y3758895,,,,,,,,,,,,2016-08-22T15:59:02.026000Z,2016-10-01T16:00:52.026000Z,2016-10-08T15:51:42.026000Z,2016-11-10T16:05:02.026000Z,,,,2015-11-13,33.946793504120066,-79.2601592760922,17SPT,EPSG:32617,2
EMSR186_20_17SPT_x659505_y3761455,,,,,,,,,,,,2016-08-22T15:59:02.026000Z,2016-10-01T16:00:52.026000Z,2016-10-08T15:51:42.026000Z,2016-11-10T16:05:02.026000Z,,,,2015-11-13,33.9698714158206,-79.25968930211187,17SPT,EPSG:32617,2
EMSR186_20_17SPT_x659505_y3764015,,,,,,,,,,,,2016-08-22T15:59:02.026000Z,2016-10-01T16:00:52.026000Z,2016-10-08T15:51:42.026000Z,2016-11-10T16:05:02.026000Z,,,,,33.99294923509663,-79.25921879296189,17SPT,EPSG:32617,2
EMSR186_20_17SPT_x659505_y3766575,,,,,,,,,,,,2016-08-22T15:59:02.026000Z,2016-10-01T16:00:52.026000Z,2016-10-08T15:51:42.026000Z,2016-11-10T16:05:02.026000Z,,,,,34.01602696191229,-79.25874774805776,17SPT,EPSG:32617,12
EMSR186_20_17SPT_x659505_y3769135,,,,,,,,,,,,2016-08-22T15:59:02.026000Z,2016-10-01T16:00:52.026000Z,2016-10-08T15:51:42.026000Z,2016-11-10T16:05:02.026000Z,,,,2015-11-16,34.039104596231745,-79.25827616681391,17SPT,EPSG:32617,6
EMSR186_20_17SPT_x659505_y3774255,,,,,,,,,,,,2016-08-22T15:59:02.026000Z,2016-10-01T16:00:52.026000Z,2016-10-08T15:51:42.026000Z,2016-11-10T16:05:02.026000Z,,,,2015-11-16,34.08525958723892,-79.25733139295974,17SPT,EPSG:32617,6
EMSR186_20_17SPT_x659505_y3776815,,,,,,,,,,,,2016-08-22T15:59:02.026000Z,2016-10-01T16:00:52.026000Z,2016-10-08T15:51:42.026000Z,2016-11-10T16:05:02.026000Z,,,,2015-11-16,34.10833694385521,-79.2568581991732,17SPT,EPSG:32617,1
EMSR186_20_17SPT_x659505_y3781935,,,,,,,,,,,,2016-08-22T15:59:02.026000Z,2016-10-01T16:00:52.026000Z,2016-10-08T15:51:42.026000Z,2016-11-10T16:05:02.026000Z,,,,2015-11-16,34.15449137913488,-79.25591019493285,17SPT,EPSG:32617,8
EMSR186_20_17SPT_x659505_y3784495,,,,,,,,,,,,2016-08-22T15:59:02.026000Z,2016-10-01T16:00:52.026000Z,2016-10-08T15:51:42.026000Z,2016-11-10T16:05:02.026000Z,,,,2015-11-16,34.177568457727105,-79.25543538329663,17SPT,EPSG:32617,8
EMSR186_20_17SPT_x662065_y3740975,,,,,,,,,,,,2016-08-22T15:59:02.026000Z,2016-10-01T16:00:52.026000Z,2016-10-08T15:51:42.026000Z,2016-11-10T16:05:02.026000Z,,,,2015-11-13,33.78485335312161,-79.23579527842709,17SPT,EPSG:32617,8
EMSR186_20_17SPT_x662065_y3746095,,,,,,,,,,,,2016-08-22T15:59:02.026000Z,2016-10-01T16:00:52.026000Z,2016-10-08T15:51:42.026000Z,2016-11-10T16:05:02.026000Z,,,,2015-11-13,33.83100969624231,-79.23484742804442,17SPT,EPSG:32617,8
EMSR186_20_17SPT_x662065_y3748655,,,,,,,,,,,,2016-08-22T15:59:02.026000Z,2016-10-01T16:00:52.026000Z,2016-10-08T15:51:42.026000Z,2016-11-10T16:05:02.026000Z,,,,2015-11-13,33.85408772923945,-79.2343726929546,17SPT,EPSG:32617,4
EMSR186_20_17SPT_x662065_y3766575,,,,,,,,,,,,2016-08-22T15:59:02.026000Z,2016-10-01T16:00:52.026000Z,2016-10-08T15:51:42.026000Z,2016-11-10T16:05:02.026000Z,,,,2015-11-13,34.01563137031423,-79.23103437425762,17SPT,EPSG:32617,12
EMSR186_20_17SPT_x662065_y3776815,,,,,,,,,,,,2016-08-22T15:59:02.026000Z,2016-10-01T16:00:52.026000Z,2016-10-08T15:51:42.026000Z,2016-11-10T16:05:02.026000Z,,,,2015-11-16,34.107939984246805,-79.2291147897372,17SPT,EPSG:32617,7
EMSR186_20_17SPT_x662065_y3787055,,,,,,,,,,,,2016-08-22T15:59:02.026000Z,2016-10-01T16:00:52.026000Z,2016-10-08T15:51:42.026000Z,2016-11-10T16:05:02.026000Z,,,,,34.200247113036376,-79.22718644923935,17SPT,EPSG:32617,6
