Nome_Serie,Data_1_org_SAR,Data_2_org_SAR,Data_3_org_SAR,Data_4_org_SAR,Data_1_SAR,Data_2_SAR,Data_3_SAR,Data_4_SAR,Lat_Centro_SAR,Lon_Centro_SAR,EPSG_SAR,Data_1_org_OPT,Data_2_org_OPT,Data_3_org_OPT,Data_4_org_OPT,Data_1_OPT,Data_2_OPT,Data_3_OPT,Data_4_OPT,Lat_Centro_OPT,Lon_Centro_OPT,MGRS_Tile_OPT,EPSG_OPT
EMSR427_7_33VVC_x448375_y6203105,2019-12-31T16:45:13.646047Z,2020-01-24T16:45:12.834599Z,2020-03-06T16:44:30.118265Z,2020-03-24T16:45:12.331612Z,2018-12-24,2019-01-17,2019-02-27,2019-03-18,55.95917924577383,14.193532476161264,EPSG:32633,2019-12-31T10:33:39.024000Z,2020-01-22T10:23:21.024000Z,2020-02-28T10:10:21.024000Z,2020-03-25T10:30:21.024000Z,2019-01-02,2019-01-14,2019-02-28,2019-03-30,55.95917924577383,14.193532476161264,33VVC,EPSG:32633
EMSR427_7_33VVC_x448375_y6205665,2019-12-31T16:45:13.646047Z,2020-01-24T16:45:12.834599Z,2020-03-06T16:44:30.118265Z,2020-03-24T16:45:12.331612Z,2018-12-24,2019-01-17,2019-02-27,2019-03-18,55.982178532708055,14.19305389696606,EPSG:32633,2019-12-31T10:33:39.024000Z,2020-01-22T10:23:21.024000Z,2020-02-28T10:10:21.024000Z,2020-03-25T10:30:21.024000Z,2019-01-02,2019-01-14,2019-02-23,2019-03-30,55.982178532708055,14.19305389696606,33VVC,EPSG:32633
EMSR427_7_33VVC_x448375_y6208225,2019-12-31T16:45:13.646047Z,2020-01-24T16:45:12.834599Z,2020-03-06T16:44:30.118265Z,2020-03-24T16:45:12.331612Z,2018-12-24,2019-01-17,2019-02-27,2019-03-18,56.00517773056231,14.192574619554248,EPSG:32633,2019-12-31T10:33:39.024000Z,2020-01-22T10:23:21.024000Z,2020-02-28T10:10:21.024000Z,2020-03-25T10:30:21.024000Z,2019-01-02,2019-01-14,2019-02-28,2019-04-04,56.00517773056231,14.192574619554248,33VVC,EPSG:32633
EMSR427_7_33VVC_x448375_y6213345,2019-12-31T16:45:13.646047Z,2020-01-24T16:45:12.834599Z,2020-03-06T16:44:30.118265Z,2020-03-24T16:45:12.331612Z,2018-12-24,2019-01-17,2019-02-27,2019-03-18,56.05117585912262,14.191613964483835,EPSG:32633,2019-12-31T10:33:39.024000Z,2020-01-22T10:23:21.024000Z,2020-02-28T10:10:21.024000Z,2020-03-25T10:30:21.024000Z,2019-01-02,2019-01-14,2019-02-28,2019-03-30,56.05117585912262,14.191613964483835,33VVC,EPSG:32633
EMSR427_7_33VVC_x448375_y6215905,2019-12-31T16:45:13.646047Z,2020-01-24T16:45:12.834599Z,2020-03-06T16:44:30.118265Z,2020-03-24T16:45:12.331612Z,2018-12-24,2019-01-17,2019-02-27,2019-03-18,56.07417478987456,14.191132584017266,EPSG:32633,2019-12-31T10:33:39.024000Z,2020-01-22T10:23:21.024000Z,2020-02-28T10:10:21.024000Z,2020-03-25T10:30:21.024000Z,2018-12-23,2019-01-14,2019-02-28,2019-03-30,56.07417478987456,14.191132584017266,33VVC,EPSG:32633
EMSR427_7_33VVC_x448375_y6218465,2019-12-31T16:45:13.646047Z,2020-01-24T16:45:12.834599Z,2020-03-06T16:44:30.118265Z,2020-03-24T16:45:12.331612Z,2018-12-24,2019-01-17,2019-02-27,2019-03-18,56.09717363163835,14.190650499718112,EPSG:32633,2019-12-31T10:33:39.024000Z,2020-01-22T10:23:21.024000Z,2020-02-28T10:10:21.024000Z,2020-03-25T10:30:21.024000Z,2018-12-23,2019-01-14,2019-02-28,2019-03-30,56.09717363163835,14.190650499718112,33VVC,EPSG:32633
EMSR427_7_33VVC_x448375_y6223585,2019-12-31T16:45:13.646047Z,2020-01-24T16:45:12.834599Z,2020-03-06T16:44:30.118265Z,2020-03-24T16:45:12.331612Z,2018-12-24,2019-01-17,2019-02-27,2019-03-18,56.14317104829378,14.189684213963991,EPSG:32633,2019-12-31T10:33:39.024000Z,2020-01-22T10:23:21.024000Z,2020-02-28T10:10:21.024000Z,2020-03-25T10:30:21.024000Z,2018-12-23,2019-01-14,2019-02-26,2019-03-30,56.14317104829378,14.189684213963991,33VVC,EPSG:32633
EMSR427_7_33VVC_x448375_y6246625,2019-12-31T16:45:13.646047Z,2020-01-24T16:45:12.834599Z,2020-03-06T16:44:30.118265Z,2020-03-24T16:45:12.331612Z,2018-12-24,2019-01-17,2019-02-27,2019-03-18,56.35015502444504,14.185300712433245,EPSG:32633,2019-12-31T10:33:39.024000Z,2020-01-22T10:23:21.024000Z,2020-02-28T10:10:21.024000Z,2020-03-25T10:30:21.024000Z,2019-01-05,2019-01-17,2019-02-24,2019-04-02,56.35015502444504,14.185300712433245,33VVC,EPSG:32633
EMSR427_7_33VVC_x450935_y6203105,2019-12-31T16:45:13.646047Z,2020-01-24T16:45:12.834599Z,2020-03-06T16:44:30.118265Z,2020-03-24T16:45:12.331612Z,2018-12-24,2019-01-17,2019-02-27,2019-03-18,55.95944069821625,14.234532358138228,EPSG:32633,2019-12-31T10:33:39.024000Z,2020-01-22T10:23:21.024000Z,2020-02-28T10:10:21.024000Z,2020-03-25T10:30:21.024000Z,2019-01-02,2019-01-14,2019-02-23,2019-03-30,55.95944069821625,14.234532358138228,33VVC,EPSG:32633
EMSR427_7_33VVC_x450935_y6205665,2019-12-31T16:45:13.646047Z,2020-01-24T16:45:12.834599Z,2020-03-06T16:44:30.118265Z,2020-03-24T16:45:12.331612Z,2018-12-24,2019-01-17,2019-02-27,2019-03-18,55.982440210231466,14.234078103408311,EPSG:32633,2019-12-31T10:33:39.024000Z,2020-01-22T10:23:21.024000Z,2020-02-28T10:10:21.024000Z,2020-03-25T10:30:21.024000Z,2019-01-02,2019-01-14,2019-02-23,2019-03-30,55.982440210231466,14.234078103408311,33VVC,EPSG:32633
EMSR427_7_33VVC_x450935_y6208225,2019-12-31T16:45:13.646047Z,2020-01-24T16:45:12.834599Z,2020-03-06T16:44:30.118265Z,2020-03-24T16:45:12.331612Z,2018-12-24,2019-01-17,2019-02-27,2019-03-18,56.005439633433454,14.233623185939017,EPSG:32633,2019-12-31T10:33:39.024000Z,2020-01-22T10:23:21.024000Z,2020-02-28T10:10:21.024000Z,2020-03-25T10:30:21.024000Z,2019-01-02,2019-01-14,2019-02-28,2019-03-30,56.005439633433454,14.233623185939017,33VVC,EPSG:32633
EMSR427_7_33VVC_x450935_y6210785,2019-12-31T16:45:13.646047Z,2020-01-24T16:45:12.834599Z,2020-03-06T16:44:30.118265Z,2020-03-24T16:45:12.331612Z,2018-12-24,2019-01-17,2019-02-27,2019-03-18,56.02843896784566,14.23316760440307,EPSG:32633,2019-12-31T10:33:39.024000Z,2020-01-22T10:23:21.024000Z,2020-02-28T10:10:21.024000Z,2020-03-25T10:30:21.024000Z,2019-01-02,2019-01-14,2019-02-28,2019-04-04,56.02843896784566,14.23316760440307,33VVC,EPSG:32633
EMSR427_7_33VVC_x450935_y6213345,2019-12-31T16:45:13.646047Z,2020-01-24T16:45:12.834599Z,2020-03-06T16:44:30.118265Z,2020-03-24T16:45:12.331612Z,2018-12-24,2019-01-17,2019-02-27,2019-03-18,56.051438213491565,14.232711357469604,EPSG:32633,2019-12-31T10:33:39.024000Z,2020-01-22T10:23:21.024000Z,2020-02-28T10:10:21.024000Z,2020-03-25T10:30:21.024000Z,2019-01-02,2019-01-14,2019-02-28,2019-03-30,56.051438213491565,14.232711357469604,33VVC,EPSG:32633
EMSR427_7_33VVC_x450935_y6215905,2019-12-31T16:45:13.646047Z,2020-01-24T16:45:12.834599Z,2020-03-06T16:44:30.118265Z,2020-03-24T16:45:12.331612Z,2018-12-24,2019-01-17,2019-02-27,2019-03-18,56.0744373703947,14.232254443804129,EPSG:32633,2019-12-31T10:33:39.024000Z,2020-01-22T10:23:21.024000Z,2020-02-28T10:10:21.024000Z,2020-03-25T10:30:21.024000Z,2018-12-23,2019-01-14,2019-02-28,2019-04-04,56.0744373703947,14.232254443804129,33VVC,EPSG:32633
EMSR427_7_33VVC_x450935_y6218465,2019-12-31T16:45:13.646047Z,2020-01-24T16:45:12.834599Z,2020-03-06T16:44:30.118265Z,2020-03-24T16:45:12.331612Z,2018-12-24,2019-01-17,2019-02-27,2019-03-18,56.09743643857862,14.231796862068528,EPSG:32633,2019-12-31T10:33:39.024000Z,2020-01-22T10:23:21.024000Z,2020-02-28T10:10:21.024000Z,2020-03-25T10:30:21.024000Z,2018-12-23,2019-01-19,2019-03-08,2019-03-30,56.09743643857862,14.231796862068528,33VVC,EPSG:32633
EMSR427_7_33VVC_x450935_y6226145,2019-12-31T16:45:13.646047Z,2020-01-24T16:45:12.834599Z,2020-03-06T16:44:30.118265Z,2020-03-24T16:45:12.331612Z,2018-12-24,2019-01-17,2019-02-27,2019-03-18,56.16643311105148,14.230420095005115,EPSG:32633,2019-12-31T10:33:39.024000Z,2020-01-22T10:23:21.024000Z,2020-02-28T10:10:21.024000Z,2020-03-25T10:30:21.024000Z,2018-12-23,2019-01-14,2019-02-26,2019-03-30,56.16643311105148,14.230420095005115,33VVC,EPSG:32633
EMSR427_7_33VVC_x450935_y6228705,2019-12-31T16:45:13.646047Z,2020-01-24T16:45:12.834599Z,2020-03-06T16:44:30.118265Z,2020-03-24T16:45:12.331612Z,2018-12-24,2019-01-17,2019-02-27,2019-03-18,56.18943182459512,14.229959827534849,EPSG:32633,2019-12-31T10:33:39.024000Z,2020-01-22T10:23:21.024000Z,2020-02-28T10:10:21.024000Z,2020-03-25T10:30:21.024000Z,2019-01-02,2019-01-14,2019-02-26,2019-03-30,56.18943182459512,14.229959827534849,33VVC,EPSG:32633
EMSR427_7_33VVC_x450935_y6233825,2019-12-31T16:45:13.646047Z,2020-01-24T16:45:12.834599Z,2020-03-06T16:44:30.118265Z,2020-03-24T16:45:12.331612Z,2018-12-24,2019-01-17,2019-02-27,2019-03-18,56.23542898590398,14.229037266787468,EPSG:32633,2019-12-31T10:33:39.024000Z,2020-01-22T10:23:21.024000Z,2020-02-28T10:10:21.024000Z,2020-03-25T10:30:21.024000Z,2019-01-02,2019-01-29,2019-02-23,2019-04-02,56.23542898590398,14.229037266787468,33VVC,EPSG:32633
EMSR427_7_33VVC_x453495_y6203105,2019-12-31T16:45:13.646047Z,2020-01-24T16:45:12.834599Z,2020-03-06T16:44:30.118265Z,2020-03-24T16:45:12.331612Z,2018-12-24,2019-01-17,2019-02-27,2019-03-18,55.95968851344278,14.2755329015303,EPSG:32633,2019-12-31T10:33:39.024000Z,2020-01-22T10:23:21.024000Z,2020-02-28T10:10:21.024000Z,2020-03-25T10:30:21.024000Z,2019-01-02,2019-01-14,2019-02-28,2019-03-30,55.95968851344278,14.2755329015303,33VVC,EPSG:32633
EMSR427_7_33VVC_x453495_y6205665,2019-12-31T16:45:13.646047Z,2020-01-24T16:45:12.834599Z,2020-03-06T16:44:30.118265Z,2020-03-24T16:45:12.331612Z,2018-12-24,2019-01-17,2019-02-27,2019-03-18,55.98268823880168,14.275102972589345,EPSG:32633,2019-12-31T10:33:39.024000Z,2020-01-22T10:23:21.024000Z,2020-02-28T10:10:21.024000Z,2020-03-25T10:30:21.024000Z,2019-01-02,2019-01-14,2019-02-28,2019-03-30,55.98268823880168,14.275102972589345,33VVC,EPSG:32633
EMSR427_7_33VVC_x453495_y6208225,2019-12-31T16:45:13.646047Z,2020-01-24T16:45:12.834599Z,2020-03-06T16:44:30.118265Z,2020-03-24T16:45:12.331612Z,2018-12-24,2019-01-17,2019-02-27,2019-03-18,56.00568787560018,14.27467241638983,EPSG:32633,2019-12-31T10:33:39.024000Z,2020-01-22T10:23:21.024000Z,2020-02-28T10:10:21.024000Z,2020-03-25T10:30:21.024000Z,2019-01-02,2019-01-14,2019-02-28,2019-03-30,56.00568787560018,14.27467241638983,33VVC,EPSG:32633
EMSR427_7_33VVC_x453495_y6210785,2019-12-31T16:45:13.646047Z,2020-01-24T16:45:12.834599Z,2020-03-06T16:44:30.118265Z,2020-03-24T16:45:12.331612Z,2018-12-24,2019-01-17,2019-02-27,2019-03-18,56.02868742386226,14.274241231675523,EPSG:32633,2019-12-31T10:33:39.024000Z,2020-01-22T10:23:21.024000Z,2020-02-28T10:10:21.024000Z,2020-03-25T10:30:21.024000Z,2019-01-02,2019-01-14,2019-02-28,2019-03-30,56.02868742386226,14.274241231675523,33VVC,EPSG:32633
EMSR427_7_33VVC_x453495_y6213345,2019-12-31T16:45:13.646047Z,2020-01-24T16:45:12.834599Z,2020-03-06T16:44:30.118265Z,2020-03-24T16:45:12.331612Z,2018-12-24,2019-01-17,2019-02-27,2019-03-18,56.05168688361191,14.273809417186776,EPSG:32633,2019-12-31T10:33:39.024000Z,2020-01-22T10:23:21.024000Z,2020-02-28T10:10:21.024000Z,2020-03-25T10:30:21.024000Z,2019-01-02,2019-01-14,2019-02-28,2019-04-02,56.05168688361191,14.273809417186776,33VVC,EPSG:32633
EMSR427_7_33VVC_x453495_y6215905,2019-12-31T16:45:13.646047Z,2020-01-24T16:45:12.834599Z,2020-03-06T16:44:30.118265Z,2020-03-24T16:45:12.331612Z,2018-12-24,2019-01-17,2019-02-27,2019-03-18,56.07468625487316,14.273376971660513,EPSG:32633,2019-12-31T10:33:39.024000Z,2020-01-22T10:23:21.024000Z,2020-02-28T10:10:21.024000Z,2020-03-25T10:30:21.024000Z,2018-12-23,2019-01-14,2019-02-28,2019-04-04,56.07468625487316,14.273376971660513,33VVC,EPSG:32633
EMSR427_7_33VVC_x453495_y6228705,2019-12-31T16:45:13.646047Z,2020-01-24T16:45:12.834599Z,2020-03-06T16:44:30.118265Z,2020-03-24T16:45:12.331612Z,2018-12-24,2019-01-17,2019-02-27,2019-03-18,56.18968178469854,14.271205234017817,EPSG:32633,2019-12-31T10:33:39.024000Z,2020-01-22T10:23:21.024000Z,2020-02-28T10:10:21.024000Z,2020-03-25T10:30:21.024000Z,2019-01-02,2019-01-14,2019-02-26,2019-03-30,56.18968178469854,14.271205234017817,33VVC,EPSG:32633
EMSR427_7_33VVC_x456055_y6203105,2019-12-31T16:45:13.646047Z,2020-01-24T16:45:12.834599Z,2020-03-06T16:44:30.118265Z,2020-03-24T16:45:12.331612Z,2018-12-24,2019-01-17,2019-02-27,2019-03-18,55.95992269099472,14.316534070927522,EPSG:32633,2019-12-31T10:33:39.024000Z,2020-01-22T10:23:21.024000Z,2020-02-28T10:10:21.024000Z,2020-03-25T10:30:21.024000Z,2019-01-02,2019-01-14,2019-02-28,2019-03-30,55.95992269099472,14.316534070927522,33VVC,EPSG:32633
EMSR427_7_33VVC_x456055_y6205665,2019-12-31T16:45:13.646047Z,2020-01-24T16:45:12.834599Z,2020-03-06T16:44:30.118265Z,2020-03-24T16:45:12.331612Z,2018-12-24,2019-01-17,2019-02-27,2019-03-18,55.98292261795918,14.316128469028362,EPSG:32633,2019-12-31T10:33:39.024000Z,2020-01-22T10:23:21.024000Z,2020-02-28T10:10:21.024000Z,2020-03-25T10:30:21.024000Z,2019-01-02,2019-01-14,2019-02-28,2019-03-30,55.98292261795918,14.316128469028362,33VVC,EPSG:32633
EMSR427_7_33VVC_x456055_y6208225,2019-12-31T16:45:13.646047Z,2020-01-24T16:45:12.834599Z,2020-03-06T16:44:30.118265Z,2020-03-24T16:45:12.331612Z,2018-12-24,2019-01-17,2019-02-27,2019-03-18,56.00592245660217,14.31572227535487,EPSG:32633,2019-12-31T10:33:39.024000Z,2020-01-22T10:23:21.024000Z,2020-02-28T10:10:21.024000Z,2020-03-25T10:30:21.024000Z,2019-01-02,2019-01-14,2019-02-28,2019-03-30,56.00592245660217,14.31572227535487,33VVC,EPSG:32633
EMSR427_7_33VVC_x456055_y6213345,2019-12-31T16:45:13.646047Z,2020-01-24T16:45:12.834599Z,2020-03-06T16:44:30.118265Z,2020-03-24T16:45:12.331612Z,2018-12-24,2019-01-17,2019-02-27,2019-03-18,56.05192186902156,14.314908107940894,EPSG:32633,2019-12-31T10:33:39.024000Z,2020-01-22T10:23:21.024000Z,2020-02-28T10:10:21.024000Z,2020-03-25T10:30:21.024000Z,2018-12-23,2019-01-14,2019-02-28,2019-04-02,56.05192186902156,14.314908107940894,33VVC,EPSG:32633
EMSR427_7_33VVC_x456055_y6215905,2019-12-31T16:45:13.646047Z,2020-01-24T16:45:12.834599Z,2020-03-06T16:44:30.118265Z,2020-03-24T16:45:12.331612Z,2018-12-24,2019-01-17,2019-02-27,2019-03-18,56.07492144284704,14.314500131820342,EPSG:32633,2019-12-31T10:33:39.024000Z,2020-01-22T10:23:21.024000Z,2020-02-28T10:10:21.024000Z,2020-03-25T10:30:21.024000Z,2019-01-02,2019-01-29,2019-02-28,2019-04-04,56.07492144284704,14.314500131820342,33VVC,EPSG:32633
EMSR427_7_33VVC_x456055_y6218465,2019-12-31T16:45:13.646047Z,2020-01-24T16:45:12.834599Z,2020-03-06T16:44:30.118265Z,2020-03-24T16:45:12.331612Z,2018-12-24,2019-01-17,2019-02-27,2019-03-18,56.09792092844909,14.314091559165314,EPSG:32633,2019-12-31T10:33:39.024000Z,2020-01-22T10:23:21.024000Z,2020-02-28T10:10:21.024000Z,2020-03-25T10:30:21.024000Z,2019-01-02,2019-01-29,2019-03-08,2019-04-04,56.09792092844909,14.314091559165314,33VVC,EPSG:32633
EMSR427_7_33VVC_x458615_y6203105,2019-12-31T16:45:13.646047Z,2020-01-24T16:45:12.834599Z,2020-03-06T16:44:30.118265Z,2020-03-24T16:45:12.331612Z,2018-12-24,2019-01-17,2019-02-27,2019-03-18,55.96014323043868,14.357535830916548,EPSG:32633,2019-12-31T10:33:39.024000Z,2020-01-22T10:23:21.024000Z,2020-02-28T10:10:21.024000Z,2020-03-25T10:30:21.024000Z,2019-01-02,2019-01-14,2019-02-28,2019-03-30,55.96014323043868,14.357535830916548,33VVC,EPSG:32633
EMSR427_7_33VVC_x458615_y6205665,2019-12-31T16:45:13.646047Z,2020-01-24T16:45:12.834599Z,2020-03-06T16:44:30.118265Z,2020-03-24T16:45:12.331612Z,2018-12-24,2019-01-17,2019-02-27,2019-03-18,55.98314334726976,14.357154557241174,EPSG:32633,2019-12-31T10:33:39.024000Z,2020-01-22T10:23:21.024000Z,2020-02-28T10:10:21.024000Z,2020-03-25T10:30:21.024000Z,2019-01-02,2019-01-14,2019-02-28,2019-03-30,55.98314334726976,14.357154557241174,33VVC,EPSG:32633
EMSR427_7_33VVC_x458615_y6208225,2019-12-31T16:45:13.646047Z,2020-01-24T16:45:12.834599Z,2020-03-06T16:44:30.118265Z,2020-03-24T16:45:12.331612Z,2018-12-24,2019-01-17,2019-02-27,2019-03-18,56.00614337600437,14.356772727278903,EPSG:32633,2019-12-31T10:33:39.024000Z,2020-01-22T10:23:21.024000Z,2020-02-28T10:10:21.024000Z,2020-03-25T10:30:21.024000Z,2019-01-02,2019-01-14,2019-02-28,2019-03-30,56.00614337600437,14.356772727278903,33VVC,EPSG:32633
EMSR427_7_33VVC_x458615_y6210785,2019-12-31T16:45:13.646047Z,2020-01-24T16:45:12.834599Z,2020-03-06T16:44:30.118265Z,2020-03-24T16:45:12.331612Z,2018-12-24,2019-01-17,2019-02-27,2019-03-18,56.02914331666745,14.35639033991559,EPSG:32633,2019-12-31T10:33:39.024000Z,2020-01-22T10:23:21.024000Z,2020-02-28T10:10:21.024000Z,2020-03-25T10:30:21.024000Z,2019-01-02,2019-01-14,2019-02-28,2019-04-04,56.02914331666745,14.35639033991559,33VVC,EPSG:32633
EMSR427_7_33VVC_x458615_y6215905,2019-12-31T16:45:13.646047Z,2020-01-24T16:45:12.834599Z,2020-03-06T16:44:30.118265Z,2020-03-24T16:45:12.331612Z,2018-12-24,2019-01-17,2019-02-27,2019-03-18,56.07514293387887,14.35562388851411,EPSG:32633,2019-12-31T10:33:39.024000Z,2020-01-22T10:23:21.024000Z,2020-02-28T10:10:21.024000Z,2020-03-25T10:30:21.024000Z,2018-12-23,2019-01-14,2019-02-28,2019-03-30,56.07514293387887,14.35562388851411,33VVC,EPSG:32633
EMSR427_7_33VVC_x461175_y6203105,2019-12-31T16:45:13.646047Z,2020-01-24T16:45:12.834599Z,2020-03-06T16:44:30.118265Z,2020-03-24T16:45:12.331612Z,2018-12-24,2019-01-17,2019-02-27,2019-03-18,55.96035013136643,14.398538146080837,EPSG:32633,2019-12-31T10:33:39.024000Z,2020-01-22T10:23:21.024000Z,2020-02-28T10:10:21.024000Z,2020-03-25T10:30:21.024000Z,2019-01-02,2019-01-14,2019-02-23,2019-03-30,55.96035013136643,14.398538146080837,33VVC,EPSG:32633
EMSR427_7_33VVC_x461175_y6208225,2019-12-31T16:45:13.646047Z,2020-01-24T16:45:12.834599Z,2020-03-06T16:44:30.118265Z,2020-03-24T16:45:12.331612Z,2018-12-24,2019-01-17,2019-02-27,2019-03-18,56.00635063339708,14.397823736603474,EPSG:32633,2019-12-31T10:33:39.024000Z,2020-01-22T10:23:21.024000Z,2020-02-28T10:10:21.024000Z,2020-03-25T10:30:21.024000Z,2019-01-02,2019-01-14,2019-02-28,2019-03-30,56.00635063339708,14.397823736603474,33VVC,EPSG:32633
EMSR427_8_33VUE_x337745_y6484255,2020-01-05T05:40:07.296173Z,2020-01-24T16:46:02.834886Z,2020-03-06T05:31:21.275141Z,2020-03-06T16:45:20.118160Z,2018-12-29,2019-01-17,2019-02-27,2019-02-27,58.45775709346447,12.240789609240098,EPSG:32632,2020-01-03T10:43:39.024000Z,2020-01-22T10:23:21.024000Z,2020-02-27T10:40:21.024000Z,2020-03-05T10:30:21.024000Z,2019-01-05,2019-01-18,2019-02-27,2019-02-27,58.45775709346447,12.240789609240098,33VUE,EPSG:32633
EMSR427_8_33VUE_x337745_y6486815,2020-01-05T05:40:07.296173Z,2020-01-24T16:46:02.834886Z,2020-03-06T05:31:21.275141Z,2020-03-06T16:45:20.118160Z,2018-12-29,2019-01-17,2019-02-27,2019-02-27,58.48072276643745,12.238988344775878,EPSG:32632,2020-01-03T10:43:39.024000Z,2020-01-22T10:23:21.024000Z,2020-02-27T10:40:21.024000Z,2020-03-05T10:30:21.024000Z,2019-01-05,2019-01-20,2019-02-27,2019-02-27,58.48072276643745,12.238988344775878,33VUE,EPSG:32633
EMSR427_8_33VUE_x337745_y6494495,2020-01-05T05:40:07.296173Z,2020-01-24T16:46:02.834886Z,2020-03-06T05:31:21.275141Z,2020-03-06T16:45:20.118160Z,2018-12-29,2019-01-17,2019-02-27,2019-02-27,58.54961907947149,12.233567755948345,EPSG:32632,2020-01-03T10:43:39.024000Z,2020-01-22T10:23:21.024000Z,2020-02-27T10:40:21.024000Z,2020-03-05T10:30:21.024000Z,2019-01-08,2019-01-20,2019-02-27,2019-02-27,58.54961907947149,12.233567755948345,33VUE,EPSG:32633
EMSR427_8_33VUE_x340305_y6479135,2020-01-05T05:40:07.296173Z,2020-01-24T16:46:02.834886Z,2020-03-06T05:31:21.275141Z,2020-03-06T16:45:20.118160Z,2018-12-29,2019-01-17,2019-02-27,2019-02-27,58.412759539675,12.28814830261764,EPSG:32632,2020-01-03T10:43:39.024000Z,2020-01-22T10:23:21.024000Z,2020-02-27T10:40:21.024000Z,2020-03-05T10:30:21.024000Z,2019-01-05,2019-01-18,2019-02-27,2019-02-27,58.412759539675,12.28814830261764,33VUE,EPSG:32633
EMSR427_8_33VUE_x340305_y6484255,2020-01-05T05:40:07.296173Z,2020-01-24T16:46:02.834886Z,2020-03-06T05:31:21.275141Z,2020-03-06T16:45:20.118160Z,2018-12-29,2019-01-17,2019-02-27,2019-02-27,58.45869290986188,12.28461104520039,EPSG:32632,2020-01-03T10:43:39.024000Z,2020-01-22T10:23:21.024000Z,2020-02-27T10:40:21.024000Z,2020-03-05T10:30:21.024000Z,2019-01-05,2019-01-20,2019-02-27,2019-02-27,58.45869290986188,12.28461104520039,33VUE,EPSG:32633
EMSR427_8_33VUE_x340305_y6486815,2020-01-05T05:40:07.296173Z,2020-01-24T16:46:02.834886Z,2020-03-06T05:31:21.275141Z,2020-03-06T16:45:20.118160Z,2018-12-29,2019-01-17,2019-02-27,2019-02-27,58.48165942024207,12.28283830169205,EPSG:32632,2020-01-03T10:43:39.024000Z,2020-01-22T10:23:21.024000Z,2020-02-27T10:40:21.024000Z,2020-03-05T10:30:21.024000Z,2019-01-05,2019-01-20,2019-02-27,2019-02-27,58.48165942024207,12.28283830169205,33VUE,EPSG:32633
EMSR427_8_33VUE_x342865_y6481695,2020-01-05T05:40:07.296173Z,2020-01-24T16:46:02.834886Z,2020-03-06T05:31:21.275141Z,2020-03-06T16:45:20.118160Z,2018-12-29,2019-01-17,2019-02-27,2019-02-27,58.43664631457808,12.330176741782974,EPSG:32632,2020-01-03T10:43:39.024000Z,2020-01-22T10:23:21.024000Z,2020-02-27T10:40:21.024000Z,2020-03-05T10:30:21.024000Z,2019-01-05,2019-01-18,2019-02-27,2019-02-27,58.43664631457808,12.330176741782974,33VUE,EPSG:32633
EMSR427_8_33VUE_x345425_y6484255,2020-01-05T05:40:07.296173Z,2020-01-24T16:46:02.834886Z,2020-03-06T05:31:21.275141Z,2020-03-06T16:45:20.118160Z,2018-12-29,2019-01-17,2019-02-27,2019-02-27,58.46051965528811,12.372262108621824,EPSG:32632,2020-01-03T10:43:39.024000Z,2020-01-22T10:23:21.024000Z,2020-02-27T10:40:21.024000Z,2020-03-05T10:30:21.024000Z,2019-01-05,2019-01-20,2019-02-27,2019-02-27,58.46051965528811,12.372262108621824,33VUE,EPSG:32633
EMSR427_8_33VUE_x347985_y6497055,2020-01-05T05:40:07.296173Z,2020-01-24T16:46:02.834886Z,2020-03-06T05:31:21.275141Z,2020-03-06T16:45:20.118160Z,2018-12-29,2019-01-17,2019-02-27,2019-02-27,58.57625415919532,12.40762967689636,EPSG:32632,2020-01-03T10:43:39.024000Z,2020-01-22T10:23:21.024000Z,2020-02-27T10:40:21.024000Z,2020-03-05T10:30:21.024000Z,2019-01-08,2019-01-20,2019-02-27,2019-02-27,58.57625415919532,12.40762967689636,33VUE,EPSG:32633
EMSR427_8_33VUE_x350545_y6491935,2020-01-05T05:40:07.296173Z,2020-01-24T16:46:02.834886Z,2020-03-06T05:31:21.275141Z,2020-03-06T16:45:20.118160Z,2018-12-29,2019-01-17,2019-02-27,2019-02-27,58.53119538086457,12.454940267490722,EPSG:32632,2020-01-03T10:43:39.024000Z,2020-01-22T10:23:21.024000Z,2020-02-27T10:40:21.024000Z,2020-03-05T10:30:21.024000Z,2019-01-08,2019-01-20,2019-02-27,2019-02-27,58.53119538086457,12.454940267490722,33VUE,EPSG:32633
EMSR427_8_33VUE_x353105_y6497055,2020-01-05T05:40:07.296173Z,2020-01-24T16:46:02.834886Z,2020-03-06T05:31:21.275141Z,2020-03-06T16:45:20.118160Z,2018-12-29,2019-01-17,2019-02-27,2019-02-27,58.57799889910565,12.495582905372553,EPSG:32632,2020-01-03T10:43:39.024000Z,2020-01-22T10:23:21.024000Z,2020-02-27T10:40:21.024000Z,2020-03-05T10:30:21.024000Z,2019-01-05,2019-01-18,2019-02-27,2019-02-27,58.57799889910565,12.495582905372553,33VUE,EPSG:32633
EMSR427_8_33VUE_x358225_y6499615,2020-01-05T05:40:07.296173Z,2020-01-24T16:46:02.834886Z,2020-03-06T05:31:21.275141Z,2020-03-06T16:45:20.118160Z,2018-12-29,2019-01-17,2019-02-27,2019-02-27,58.60265493816874,12.581961144568927,EPSG:32632,2020-01-03T10:43:39.024000Z,2020-01-22T10:23:21.024000Z,2020-02-27T10:40:21.024000Z,2020-03-05T10:30:21.024000Z,2019-01-05,2019-01-20,2019-02-27,2019-02-27,58.60265493816874,12.581961144568927,33VUE,EPSG:32633
